ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.394584,0.660793,0.0,0.997928,0.004405,14.863534,227,150,149,0,149,0.3797975573569638,0.5145477473112894,,
1,4.208689,0.715447,0.0,0.998053,0.056911,14.305826,246,176,162,0,162,0.35189847538071994,0.2832311450750054,,
2,4.393465,0.821862,0.0,0.997975,0.052632,14.225078,247,203,190,0,190,0.3478591170613956,0.5131551028613497,,
3,4.480043,0.552239,0.0,0.997827,0.037313,14.922857,268,148,138,0,138,0.3827651651617813,0.6208868641213732,,
4,4.275464,0.683333,0.0,0.997949,0.058333,14.615454,240,164,150,0,150,0.36738748157576584,0.3663214764962144,,
5,4.43125,0.709924,0.0,0.998001,0.015267,14.446535,262,186,182,0,182,0.3589374138411503,0.5601719575194997,,
6,4.231464,0.706107,0.0,0.998076,0.019084,14.820657,262,185,180,0,180,0.3776526645812164,0.31157121277796407,,
7,4.352597,0.720833,0.0,0.99795,0.05,14.595812,240,173,161,0,161,0.3664048855017114,0.46230130551074516,,
8,4.132293,0.642066,0.0,0.99811,0.0369,14.166964,271,174,164,0,164,0.3449520085785772,0.1881688830330644,,
9,4.495515,0.764,0.0,0.997904,0.084,15.065978,250,191,170,0,170,0.3899247492355323,0.6401390931138699,,
10,4.284426,0.662651,0.0,0.997945,0.060241,14.146876,249,165,150,0,150,0.3439470798148838,0.3774738404004636,,
11,4.250726,0.736402,0.0,0.998119,0.054393,14.859265,239,176,163,0,163,0.37958402967610455,0.3355391213684832,,
12,4.308178,0.724,0.0,0.998001,0.084,14.568491,250,181,160,0,160,0.3650381991918529,0.4070295138743138,,
13,4.241718,0.73913,0.0,0.998164,0.071146,14.461667,253,187,169,0,169,0.3596943860162761,0.3243305488473027,,
14,4.241878,0.745318,0.0,0.998144,0.026217,14.236508,267,199,192,0,192,0.34843088870481687,0.32452912969707814,,
15,4.208249,0.804082,0.0,0.998113,0.073469,14.095184,245,197,179,0,179,0.343974997152292,0.2826837414891819,,
16,4.450798,0.676349,0.0,0.99799,0.062241,15.016449,241,163,148,0,148,0.3898779608814542,0.5844961162261852,,
17,4.293315,0.709251,0.0,0.998001,0.008811,14.35637,227,161,159,0,159,0.3569888699637007,0.3885342283972422,,
18,4.466362,0.739669,0.0,0.997945,0.053719,14.546892,242,179,166,0,166,0.36648180544852504,0.6038638695324976,,
19,4.128646,0.732794,0.0,0.998083,0.080972,14.259577,247,181,161,0,161,0.35216608561272805,0.18363054333650575,,
20,4.326076,0.638132,0.0,0.997923,0.003891,14.894719,257,164,163,0,163,0.38381263384356945,0.4292998888134025,,
21,4.485286,0.772388,0.0,0.998046,0.037313,14.88656,268,207,197,0,197,0.3834061352164372,0.6274117691353984,,
22,4.479337,0.619772,0.0,0.997927,0.026616,15.055689,263,163,156,0,156,0.3918331499654856,0.6200083763541014,,
23,4.232836,0.697674,0.0,0.998051,0.007752,14.322454,258,180,178,0,178,0.3552989976593306,0.313278372833092,,
24,4.44165,0.824427,0.0,0.997963,0.022901,14.553452,262,216,210,0,210,0.36680866709339655,0.5731131140175477,,
25,4.34096,0.61157,0.0,0.997904,0.028926,14.881595,242,148,141,0,141,0.38315870738944663,0.44782065382369807,,
26,4.330206,0.652672,0.0,0.998049,0.019084,14.460406,262,171,166,0,166,0.3621725574677027,0.43444005209901704,,
27,4.247375,0.675676,0.0,0.99807,0.007722,14.636171,259,175,173,0,173,0.3709302413438701,0.3313701034217731,,
28,4.30936,0.8,0.0,0.998008,0.101961,15.108526,255,204,178,0,178,0.39446580586964247,0.4085004219468092,,
29,4.25165,0.657143,0.0,0.998106,0.069388,14.477375,245,161,144,0,144,0.36301808942194136,0.33668990389000697,,
