ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.357462,0.72,0.0,0.998002,0.03,14.337512,100,72,69,0,69,0.38876390931181154,0.46835568109586306,,
1,4.205154,0.824742,0.0,0.998066,0.010309,14.658966,97,80,79,0,79,0.4071694104901925,0.2788328770507486,,
2,4.169728,0.78125,0.0,0.998126,0.0,13.892762,96,75,75,0,75,0.363298889154779,0.2347509171463438,,
3,4.437812,0.659794,0.0,0.998019,0.0,14.377849,97,64,64,0,64,0.39107351142819863,0.5683372960313138,,
4,4.31703,0.735294,0.0,0.998033,0.029412,14.48729,102,75,72,0,72,0.3973397659011063,0.41804417025172,,
5,4.340389,0.756757,0.0,0.998133,0.117117,14.37367,111,84,71,0,71,0.39083420578494854,0.4471104577574534,,
6,4.406445,0.788991,0.0,0.998171,0.06422,14.727638,109,86,79,0,79,0.4111013461075894,0.5293065902115496,,
7,4.213497,0.745455,0.0,0.99816,0.090909,14.515344,110,82,72,0,72,0.398946032511813,0.2892143518213923,,
8,4.225989,0.731959,0.0,0.998162,0.010309,14.03791,97,71,70,0,70,0.37160964842883415,0.30475851090933126,,
9,4.200874,0.80198,0.0,0.998178,0.039604,14.896653,101,81,77,0,77,0.42077865855003,0.2735067936877111,,
10,4.640191,0.822917,0.0,0.998016,0.0,14.4364,96,79,79,0,79,0.39442595423408583,0.820165684052478,,
11,4.163915,0.866667,0.0,0.998214,0.07619,13.678677,105,91,83,0,83,0.351041013105258,0.22751762535164557,,
12,4.589465,0.737374,0.0,0.997907,0.020202,15.065987,99,73,71,0,71,0.4304741957312519,0.7570451699272346,,
13,4.4634,0.869159,0.0,0.998147,0.093458,13.885816,107,93,83,0,83,0.3629012052682846,0.6001780581661968,,
14,4.294922,0.778846,0.0,0.998024,0.048077,14.803511,104,81,76,0,76,0.4154455822209676,0.39053396615116087,,
15,4.40881,0.90625,0.0,0.998136,0.0,13.697217,96,87,87,0,87,0.3521025872484749,0.5322495920985257,,
16,4.180365,0.843137,0.0,0.998122,0.04902,14.87821,102,86,81,0,81,0.41972263257660075,0.2479863451494864,,
17,4.265009,0.672897,0.0,0.997999,0.074766,14.656928,107,72,64,0,64,0.4070527033519287,0.35331227809199267,,
18,4.516484,0.794118,0.0,0.998117,0.04902,14.624092,102,81,76,0,76,0.40517262699021084,0.6662319908520573,,
19,4.241219,0.787879,0.0,0.99812,0.030303,14.774367,99,78,75,0,75,0.413776930359316,0.3237102917732855,,
20,4.256181,0.759259,0.0,0.998164,0.111111,13.929641,108,82,70,0,70,0.36541045595283117,0.3423275024060535,,
21,4.248463,0.709677,0.0,0.99817,0.204301,14.091758,93,66,47,0,47,0.3773752975452627,0.33272365803987214,,
22,4.240893,0.870588,0.0,0.998231,0.211765,14.523749,85,74,56,0,56,0.4020037012568928,0.32330406349774704,,
23,4.618212,0.742574,0.0,0.997727,0.029703,15.348954,101,75,72,0,72,0.44904975047451967,0.7928162983660993,,
24,4.429261,0.956989,0.0,0.998171,0.290323,13.730906,93,89,62,0,62,0.35680265721220467,0.5576976984719696,,
25,4.389168,0.808511,0.0,0.99819,0.244681,14.04832,94,76,53,0,53,0.3748988436638791,0.5078079868852946,,
26,4.193953,0.613861,0.0,0.998094,0.029703,14.272067,101,62,59,0,59,0.38765500599794056,0.2648954723396795,,
27,4.522261,0.828571,0.0,0.998026,0.085714,14.468456,105,87,78,0,78,0.39885140784284745,0.6734202650095775,,
28,4.128699,0.841584,0.0,0.998132,0.039604,14.097535,101,85,81,0,81,0.37770468025163234,0.1836971595804236,,
29,4.406339,0.876289,0.0,0.998018,0.010309,14.084727,97,85,84,0,84,0.37697445492838233,0.5291748915914082,,
