ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.452175,0.317568,0.314607,0.995076,0.152703,14.088699,740,235,178,56,122,0.4657759413605934,0.6082975688631315,,
1,4.245078,0.310087,0.346939,0.994139,0.190535,13.1972,803,249,147,51,96,0.42722864112679265,0.39912133698504804,,
2,4.464986,0.340287,0.281553,0.993329,0.147327,13.681436,767,261,206,58,148,0.4481664033148459,0.6212366186732287,,
3,4.506505,0.323377,0.376963,0.99251,0.168831,13.173793,770,249,191,72,119,0.42621658580222804,0.6631725808756362,,
4,4.442492,0.332378,0.313187,0.993733,0.153295,13.393465,698,232,182,57,125,0.4357149023639194,0.5985164307142778,,
5,4.55271,0.323684,0.392857,0.992925,0.189474,13.234927,760,246,168,66,102,0.4288599368069831,0.709841599189552,,
6,4.323363,0.341064,0.34104,0.99482,0.185539,13.277419,733,250,173,59,114,0.4306972328728813,0.4781926345785554,,
7,4.266625,0.340314,0.361963,0.994436,0.204188,13.265248,764,260,163,59,104,0.4301709513796403,0.42088528777544243,,
8,4.272834,0.321622,0.359281,0.994995,0.177027,13.417627,740,238,167,60,107,0.43675964742524664,0.42715654059991026,,
9,4.355826,0.331126,0.315,0.993429,0.149669,13.543172,755,250,200,63,137,0.4421880569641794,0.5109809364129941,,
10,4.317554,0.326116,0.404762,0.995149,0.190798,13.613918,739,241,168,68,100,0.44524700538814055,0.4723248876707485,,
11,4.388855,0.313492,0.302083,0.99449,0.136243,13.709171,756,237,192,58,134,0.44936564077735225,0.5443418887418583,,
12,4.458796,0.314861,0.377778,0.994412,0.173804,13.581461,794,250,180,68,112,0.4438436290023363,0.6149841965429075,,
13,4.404749,0.304233,0.375839,0.993903,0.181217,13.301848,756,230,149,56,93,0.4317534874272691,0.5603948445724808,,
14,4.368779,0.328965,0.347594,0.994871,0.169069,13.616349,763,251,187,65,122,0.4453521222060327,0.5240636599796061,,
15,4.414536,0.321569,0.438503,0.995314,0.184314,13.540752,765,246,187,82,105,0.4420834090453854,0.570280723829213,,
16,4.3474,0.319848,0.274286,0.993979,0.159292,13.352122,791,253,175,48,127,0.43392729770481364,0.502470825951208,,
17,4.420861,0.350205,0.319767,0.993088,0.19015,13.291526,731,256,172,55,117,0.4313071876897005,0.5766692630339711,,
18,4.45239,0.339498,0.284153,0.991525,0.166446,13.511661,757,257,183,52,131,0.4408255498410157,0.6085143420954955,,
19,4.264996,0.326975,0.272727,0.992729,0.163488,13.313186,734,240,165,45,120,0.4322437524847406,0.41923898003933,,
20,4.378107,0.306366,0.360248,0.99511,0.169761,13.580856,754,231,161,58,103,0.4438174348017212,0.5334855750158338,,
21,4.297924,0.32337,0.349112,0.993933,0.173913,13.408638,736,238,169,59,110,0.4363709751145808,0.45249758994884304,,
22,4.291597,0.327654,0.371134,0.995107,0.167759,13.370718,763,250,194,72,122,0.43473135441840544,0.4461073218409733,,
23,4.316582,0.322404,0.346154,0.992493,0.206284,13.427064,732,236,130,45,85,0.43716768715688586,0.47134350159196586,,
24,4.405434,0.328418,0.359477,0.993884,0.197051,13.458966,746,245,153,55,98,0.4385470863632587,0.5610868339754103,,
25,4.395093,0.331108,0.321429,0.99435,0.153538,13.162726,749,248,196,63,133,0.42573805385872165,0.5506423962683769,,
26,4.408763,0.316911,0.333333,0.994395,0.149134,13.545584,751,238,189,63,126,0.4422923205143522,0.5644497988169139,,
27,4.399924,0.320479,0.303571,0.995059,0.164894,13.707311,752,241,168,51,117,0.4492851921409095,0.5555220283406452,,
28,4.363606,0.33427,0.314465,0.993208,0.18118,13.538434,712,238,159,50,109,0.44198317503122975,0.5188390549427888,,
29,4.482039,0.311081,0.335079,0.995366,0.141522,13.639446,749,233,191,64,127,0.44635081510304203,0.6384611365233946,,
