ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.351675,0.316568,0.310345,0.992962,0.158777,13.337092,1014,321,232,72,160,0.43327740775203905,0.5067887571553753,,
1,4.484647,0.33499,0.356322,0.992518,0.167992,13.385407,1006,337,261,93,168,0.43536647821966945,0.6410948279865384,,
2,4.387033,0.305366,0.324444,0.994652,0.157073,13.843619,1025,313,225,73,152,0.45517898751929403,0.5425014808781696,,
3,4.31651,0.29505,0.304569,0.993499,0.159406,13.197908,1010,298,197,60,137,0.42725927304178685,0.47127085857270645,,
4,4.319256,0.318359,0.298319,0.994961,0.155273,13.38162,1024,326,238,71,167,0.4352027469301505,0.47404436146801077,,
5,4.423052,0.325581,0.355649,0.993878,0.169869,13.371403,989,322,239,85,154,0.43476098700483723,0.5788823094788749,,
6,4.345732,0.319598,0.293839,0.994239,0.169849,13.584747,995,318,211,62,149,0.44398570024033085,0.5007856672473885,,
7,4.367851,0.310824,0.279279,0.992837,0.151936,13.072224,1007,313,222,62,160,0.4218248488485351,0.5231264141960976,,
8,4.498826,0.315271,0.323741,0.992692,0.130049,13.256287,1015,320,278,90,188,0.4297834912506312,0.6554167036190223,,
9,4.385449,0.316733,0.32618,0.995019,0.160359,13.524675,1004,318,233,76,157,0.4413882416216264,0.5409018234672236,,
10,4.36564,0.329026,0.327935,0.994088,0.164016,13.337135,1006,331,247,81,166,0.43327925885189883,0.520893108646051,,
11,4.290728,0.305169,0.349754,0.994559,0.173956,13.358276,1006,307,203,71,132,0.43419339613117863,0.44522990795678274,,
12,4.29456,0.340061,0.363229,0.993522,0.196771,13.045831,991,337,223,81,142,0.4206836286901094,0.4491006028641837,,
13,4.452309,0.316357,0.340164,0.993683,0.158668,13.380952,1021,323,244,83,161,0.43517387462178353,0.6084322329117015,,
14,4.400191,0.308605,0.320652,0.99273,0.184965,13.22927,1011,312,184,59,125,0.4286153064617241,0.5557910978378966,,
15,4.46193,0.319277,0.334601,0.994107,0.143574,13.471508,996,318,263,88,175,0.4390893996499326,0.6181495645025084,,
16,4.477455,0.312185,0.345679,0.993742,0.152064,13.613078,993,310,243,84,159,0.44521069846967404,0.6338312600368019,,
17,4.467788,0.309873,0.375,0.993572,0.177908,13.868125,1023,317,216,81,135,0.4562386225020082,0.6240671645102375,,
18,4.416662,0.322362,0.322222,0.992419,0.145208,13.218862,1033,333,270,87,183,0.4281653116885802,0.572428001810326,,
19,4.47275,0.332992,0.36087,0.993807,0.182377,13.569041,976,325,230,83,147,0.44330660558215607,0.629078869197325,,
20,4.600798,0.314639,0.403162,0.992857,0.171103,13.615921,1052,331,253,102,151,0.44533363870611203,0.7584114625922006,,
21,4.566042,0.286408,0.376147,0.993106,0.154369,13.44863,1030,295,218,82,136,0.43810014955780985,0.7233072553976989,,
22,4.382483,0.318681,0.343396,0.995281,0.144855,13.612969,1001,319,265,91,174,0.4452059900384283,0.5379058338066249,,
23,4.32668,0.3125,0.355556,0.994068,0.166331,13.356083,992,310,225,80,145,0.4340985737666739,0.48154210434261674,,
24,4.412793,0.309073,0.310345,0.994489,0.149551,13.666007,1003,310,232,72,160,0.4474992981991945,0.5685195670245267,,
25,4.407562,0.32113,0.360825,0.993685,0.191423,13.274113,956,307,194,70,124,0.43055426911991707,0.5632359547252839,,
26,4.418963,0.29703,0.355769,0.994595,0.164356,13.634127,1010,300,208,74,134,0.44612081226976175,0.5747513181148497,,
27,4.577708,0.331984,0.381481,0.99529,0.162955,14.190842,988,328,270,103,167,0.47019250002338214,0.7350900900234245,,
28,4.345316,0.341439,0.344569,0.9954,0.164134,13.412433,987,337,267,92,175,0.4365350581323256,0.5003651606213513,,
29,4.388448,0.322485,0.327354,0.99439,0.174556,13.61256,1014,327,223,73,150,0.4451882788826642,0.5439303485768683,,
