ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.469521,0.348018,0.295082,0.994613,0.15859,13.814055,227,79,61,18,43,0.46940423512464463,0.7807211918412444,,
1,4.298815,0.398374,0.333333,0.996456,0.235772,14.080486,246,98,60,20,40,0.48178769700283697,0.5656249242447454,,
2,4.439555,0.356275,0.440678,0.995862,0.222672,13.67057,247,88,59,26,33,0.4627351746330976,0.7429630460592744,,
3,4.839986,0.335821,0.275862,0.989723,0.179104,13.391513,268,90,58,16,42,0.4497649004474476,1.0,,
4,4.349655,0.370833,0.309091,0.994071,0.2125,13.631801,240,89,55,17,38,0.46251207453982573,0.5047484283954405,,
5,4.196076,0.370229,0.254902,0.997205,0.225191,13.906747,262,97,51,13,38,0.47525384650651,0.34962814202413567,,
6,4.124612,0.366412,0.196721,0.996347,0.179389,14.057045,262,96,61,12,49,0.48221909589482465,0.2774462252598074,,
7,4.410019,0.3875,0.309524,0.993506,0.266667,13.368425,240,93,42,13,29,0.4503064765048442,0.5657181323836014,,
8,4.408615,0.354244,0.34,0.992111,0.232472,13.35352,271,96,50,17,33,0.44961573388694953,0.5642995234971484,,
9,4.542922,0.396,0.392157,0.99093,0.272,13.495985,250,99,51,20,31,0.4562179721426605,0.6999552847000017,,
10,4.5007,0.341365,0.422222,0.994898,0.236948,13.590964,249,85,45,19,26,0.460619553043947,0.6573089352344305,,
11,4.247504,0.39749,0.411765,0.994777,0.271967,13.901682,239,95,51,21,30,0.4750191478014637,0.40157142870733403,,
12,4.14586,0.4,0.269231,0.995321,0.248,13.303507,250,100,52,14,38,0.4472979854381986,0.2989079348428629,,
13,4.185671,0.351779,0.365385,0.996182,0.221344,13.598437,253,89,52,19,33,0.46096588469457916,0.3391187020116149,,
14,4.037416,0.374532,0.360656,0.995612,0.228464,13.148011,267,100,61,22,39,0.44009181648503376,0.18937525079768816,,
15,4.150203,0.359184,0.4,0.997718,0.297959,13.980912,245,88,25,10,15,0.47869088534651477,0.3032938826160548,,
16,4.517661,0.390041,0.377778,0.991992,0.273859,13.716484,241,94,45,17,28,0.4664365291729166,0.6744405726507671,,
17,4.340947,0.387665,0.365385,0.993815,0.242291,13.230236,227,88,52,19,33,0.4439023798419882,0.49595238961502186,,
18,4.516894,0.38843,0.446429,0.995693,0.260331,13.999289,242,94,56,25,31,0.4795425096865835,0.673665945995062,,
19,4.185199,0.364372,0.465116,0.995201,0.271255,13.011646,247,90,43,20,23,0.43377228685038116,0.33864135874028944,,
20,4.467499,0.350195,0.360656,0.993827,0.198444,13.713626,257,90,61,22,39,0.4663040662458761,0.6237752018644391,,
21,4.319895,0.376866,0.411765,0.995985,0.264925,14.049864,268,101,51,21,30,0.48188630555983025,0.47468897087642925,,
22,4.614219,0.387833,0.28,0.993577,0.18251,13.909313,263,102,75,21,54,0.47537280267212906,0.771967896211671,,
23,4.399359,0.356589,0.37037,0.993784,0.224806,13.358771,258,92,54,20,34,0.449859061865352,0.5549508176854077,,
24,4.225455,0.335878,0.538462,0.995743,0.267176,13.275413,262,88,39,21,18,0.44599600122143473,0.3793020190647337,,
25,4.237879,0.380165,0.257143,0.995116,0.165289,13.52136,242,92,70,18,52,0.45739392436648063,0.39185002438116684,,
26,4.343555,0.400763,0.430769,0.994974,0.259542,13.403622,262,105,65,28,37,0.4519375939997455,0.49858668256721195,,
27,4.467259,0.389961,0.311688,0.993778,0.185328,13.300522,259,101,77,24,53,0.4471596490497818,0.6235324707323786,,
28,4.296109,0.360784,0.442623,0.995438,0.227451,14.05804,255,92,61,27,34,0.4822652206556034,0.45066513464180713,,
29,4.489998,0.346939,0.333333,0.992397,0.265306,13.702486,245,85,30,10,20,0.4657878239168308,0.646500148331528,,
