ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.352935,0.369628,0.45679,0.995224,0.243553,13.295805,349,129,81,37,44,0.4417223810961842,0.5080609051795019,,
1,4.34845,0.357143,0.3625,0.994893,0.211429,13.666001,350,125,80,29,51,0.4586779973758861,0.5035309571729458,,
2,4.611504,0.352601,0.357143,0.993582,0.17052,13.810087,346,122,98,35,63,0.4652773922396622,0.769224988519151,,
3,4.462833,0.31405,0.418919,0.995938,0.195592,13.982817,363,114,74,31,43,0.4731887331155095,0.6190615798280564,,
4,4.198807,0.385965,0.405405,0.995092,0.25731,13.068656,342,132,74,30,44,0.4313185377678125,0.3523862007214891,,
5,4.331935,0.377246,0.412698,0.994811,0.266467,13.822747,334,126,63,26,37,0.465857239974481,0.4868507927830294,,
6,4.354149,0.364985,0.344828,0.995812,0.195846,13.705484,337,123,87,30,57,0.46048642268971196,0.5092875196607682,,
7,4.327224,0.34375,0.313253,0.991521,0.195312,13.09732,384,132,83,26,57,0.4326314008735107,0.4820920797152287,,
8,4.188217,0.354749,0.25,0.995071,0.195531,13.33425,358,127,76,19,57,0.44348322038565186,0.3416897413432123,,
9,4.524995,0.373563,0.402174,0.994256,0.215517,13.810237,348,130,92,37,55,0.46528427327116245,0.681848166626917,,
10,4.385442,0.375,0.371429,0.991533,0.247093,13.223847,344,129,70,26,44,0.43842658238607224,0.5408947831878893,,
11,4.353444,0.39548,0.395349,0.994155,0.248588,13.239945,354,140,86,34,52,0.43916387528129996,0.5085750590893895,,
12,4.318559,0.345304,0.329412,0.994732,0.187845,13.393208,362,125,85,28,57,0.4461836212234887,0.473339626795038,,
13,4.283054,0.331492,0.493151,0.993674,0.229282,13.226086,362,120,73,36,37,0.4385291230921332,0.4374790726925278,,
14,4.375421,0.35905,0.338983,0.993525,0.243323,13.498672,337,121,59,20,39,0.45101406174010344,0.5307723456648633,,
15,4.249441,0.402985,0.423913,0.995616,0.244776,13.48719,335,135,92,39,53,0.4504881454525813,0.4035288372420252,,
16,4.650474,0.339474,0.442105,0.992964,0.2,13.627449,380,129,95,42,53,0.4569122613645328,0.8085864762560638,,
17,4.266115,0.423313,0.4,0.995577,0.285276,13.671588,326,138,75,30,45,0.4589338831272154,0.4203700506458858,,
18,4.467378,0.320856,0.465753,0.993675,0.216578,13.809403,374,120,73,34,39,0.4652460666564378,0.6236525860682935,,
19,4.226819,0.350975,0.361446,0.995955,0.203343,13.147469,359,126,83,30,53,0.43492829780279024,0.38067915855913426,,
20,4.271122,0.35942,0.5,0.994514,0.278261,13.538502,345,124,56,28,28,0.45283833545149477,0.4254269949654493,,
21,4.237695,0.364431,0.295455,0.99268,0.183673,13.539625,343,125,88,26,62,0.4528897589381637,0.3916642321205102,,
22,4.155032,0.320809,0.372881,0.996239,0.213873,13.372512,346,111,59,22,37,0.44523569319853573,0.30817205225245203,,
23,4.521137,0.367347,0.38961,0.993852,0.230321,13.322565,343,126,77,30,47,0.4429480346728897,0.6779513425862674,,
24,4.298717,0.347305,0.376812,0.994541,0.218563,13.703137,334,116,69,26,43,0.46037889811566035,0.4532989938160418,,
25,4.346446,0.336207,0.55,0.993062,0.258621,13.246347,348,117,60,33,27,0.4394570913469091,0.5015066341975224,,
26,4.470401,0.381381,0.461538,0.992189,0.276276,13.270846,333,127,65,30,35,0.44057920823045893,0.6267056341225772,,
27,4.362473,0.360231,0.42623,0.993905,0.259366,13.472224,347,125,61,26,35,0.4498026660519282,0.5176946850273069,,
28,4.445935,0.357143,0.367089,0.996174,0.214286,13.814952,350,125,79,29,50,0.4655002238198904,0.6019943407333973,,
29,4.415094,0.386997,0.375,0.993011,0.216718,13.583153,323,125,88,33,55,0.45488342079214583,0.5708443763010783,,
