ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.605277,0.36785,0.320388,0.997328,0.16075,14.678574,1014,373,309,99,210,0.2972395704101824,0.6843248023041398,,
1,4.656189,0.384692,0.311047,0.997327,0.149105,15.020433,1006,387,344,107,237,0.30922437718914203,0.7365144485032982,,
2,4.715372,0.369756,0.357349,0.997329,0.152195,14.859408,1025,379,347,124,223,0.30357922062867565,0.7971822624712063,,
3,4.693839,0.374257,0.345455,0.997049,0.160396,15.009179,1010,378,330,114,216,0.30882983062784186,0.7751097362716357,,
4,4.706872,0.383789,0.339233,0.997138,0.165039,14.954806,1024,393,339,115,224,0.3069236605810337,0.7884697632458456,,
5,4.656628,0.373104,0.346041,0.99731,0.147624,14.583696,989,369,341,118,223,0.2939133768071744,0.7369650852077931,,
6,4.717485,0.369849,0.357367,0.997292,0.163819,15.057007,995,368,319,114,205,0.310506601391275,0.7993489603449723,,
7,4.646474,0.374379,0.328612,0.997517,0.139027,14.588416,1007,377,353,116,237,0.2940788451795231,0.7265555395584045,,
8,4.82008,0.383251,0.334975,0.997134,0.117241,14.906689,1015,389,406,136,270,0.30523679169795626,0.9045177437701212,,
9,4.646673,0.378486,0.338509,0.997317,0.166335,14.810063,1004,380,322,109,213,0.30184929462467214,0.7267597451920316,,
10,4.726751,0.397614,0.324742,0.996995,0.137177,15.054735,1006,400,388,126,262,0.3104269270958034,0.8088472475826409,,
11,4.58616,0.362823,0.334483,0.997256,0.170974,14.870264,1006,365,290,97,193,0.3039598118638471,0.6647288059356325,,
12,4.586299,0.399596,0.363924,0.997389,0.196771,14.453644,991,396,316,115,201,0.2893540377590588,0.6648707212690589,,
13,4.843485,0.367287,0.358824,0.997076,0.153771,15.188108,1021,375,340,122,218,0.31510268602747843,0.9285098039789559,,
14,4.54834,0.367953,0.311787,0.997267,0.188922,14.804061,1011,372,263,82,181,0.3016388874812765,0.6259599113342902,,
15,4.930334,0.389558,0.351759,0.997082,0.130522,14.94702,996,388,398,140,258,0.30665068777644283,1.0,,
16,4.643819,0.366566,0.357558,0.99742,0.144008,14.682978,993,364,344,123,221,0.29739398441269727,0.7113584301255809,,
17,4.710839,0.357771,0.381443,0.997337,0.181818,15.241172,1023,366,291,111,180,0.3169629817050169,0.7788754288453292,,
18,4.741299,0.367861,0.335065,0.997298,0.120039,15.20349,1033,380,385,129,256,0.31564196852769,0.8095616763261909,,
19,4.644839,0.405738,0.361194,0.997495,0.186475,14.832525,976,396,335,121,214,0.30263676479555995,0.7123856135221799,,
20,4.851342,0.374525,0.398305,0.996931,0.172053,15.221373,1052,394,354,141,213,0.3162688722148492,0.9204218538394947,,
21,4.692012,0.348544,0.38255,0.997168,0.169903,14.979975,1030,359,298,114,184,0.3078060336437375,0.7599090183146981,,
22,4.807332,0.391608,0.348958,0.997354,0.141858,14.789032,1001,392,384,134,250,0.30111200164061486,0.8760848770650219,,
23,4.678282,0.392137,0.355882,0.997273,0.171371,15.231913,992,389,340,121,219,0.3166384072530643,0.7460773617138783,,
24,4.747209,0.34995,0.35443,0.99728,0.14656,15.110164,1003,351,316,112,204,0.312370137469214,0.8155154731477043,,
25,4.591147,0.379707,0.346429,0.997202,0.188285,14.706806,956,363,280,97,183,0.29822933511254324,0.6582955654526208,,
26,4.681829,0.364356,0.349359,0.997225,0.163366,15.132758,1010,368,312,109,203,0.3131622303882966,0.74965037835161,,
27,4.784736,0.406883,0.375676,0.99711,0.173077,15.184262,988,402,370,139,231,0.3149678717333113,0.8533212619594698,,
28,4.762146,0.399189,0.346561,0.997216,0.148936,14.960886,987,394,378,131,247,0.30713681721279956,0.8305630649285296,,
29,4.639822,0.382643,0.360129,0.997304,0.186391,14.854797,1014,388,311,112,199,0.3034175618891713,0.7073309890001499,,
