ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.801831,0.397985,0.389381,0.997142,0.224181,15.318603,397,158,113,44,69,0.3065183141956318,0.8858111054284645,,
1,4.657977,0.422983,0.319444,0.997455,0.183374,15.045369,409,173,144,46,98,0.29621293771769086,0.7383472235396213,,
2,4.64238,0.399027,0.410714,0.997249,0.238443,15.131479,411,164,112,46,66,0.29946071148633313,0.722359529537226,,
3,4.62428,0.426065,0.4,0.99753,0.230576,14.557816,399,170,130,52,78,0.27782425652905074,0.7038045265748538,,
4,4.504317,0.4,0.390909,0.997611,0.240476,14.516128,420,168,110,43,67,0.2762519320455642,0.5808314932749756,,
5,4.503057,0.461735,0.380165,0.997516,0.270408,14.60579,392,181,121,46,75,0.27963366185726174,0.5795407985538041,,
6,4.657863,0.404819,0.40404,0.997157,0.262651,14.961281,415,168,99,40,59,0.29304144279552674,0.7382305957901455,,
7,4.555145,0.448187,0.365217,0.997397,0.259067,14.750981,386,173,115,42,73,0.28510972229735687,0.6329351491529173,,
8,4.581811,0.406326,0.415929,0.997498,0.245742,14.853629,411,167,113,47,66,0.2889812119766073,0.6602702521744594,,
9,4.652395,0.432099,0.335616,0.997314,0.192593,14.822999,405,175,146,49,97,0.28782598078020727,0.7326255899655972,,
10,4.367575,0.442935,0.5125,0.997438,0.336957,14.637474,368,163,80,41,39,0.2808286581470172,0.44065875623135653,,
11,4.581594,0.405063,0.39604,0.997343,0.250633,14.70761,395,160,101,40,61,0.28347392560429796,0.6600474429618773,,
12,4.618122,0.4075,0.358209,0.997321,0.1925,14.963373,400,163,134,48,86,0.2931203662748826,0.6974923707705083,,
13,4.660992,0.42602,0.345588,0.997414,0.19898,14.8324,392,167,136,47,89,0.2881805347739219,0.7414383283846963,,
14,4.55246,0.415865,0.35461,0.997602,0.197115,14.82183,416,173,141,50,91,0.2877819019722414,0.6301828049779364,,
15,4.629657,0.461538,0.415929,0.9973,0.292308,14.529435,390,180,113,47,66,0.27675384428322264,0.7093171576565608,,
16,4.866982,0.387805,0.37415,0.997049,0.163415,14.64942,410,159,147,55,92,0.2812791995392825,0.9525971011266119,,
17,4.590484,0.392771,0.424779,0.997428,0.236145,14.255803,415,163,113,48,65,0.2664334200637585,0.6691613802956663,,
18,4.755669,0.424171,0.302013,0.997281,0.177725,14.849754,422,179,149,45,104,0.2888350776148756,0.8384906112680749,,
19,4.700821,0.40399,0.337931,0.997494,0.164589,14.397765,401,162,145,49,96,0.2717877295526037,0.7822666113591381,,
20,4.609524,0.421189,0.446429,0.99733,0.260982,14.989137,387,163,112,50,62,0.29409208483305765,0.6886787922162859,,
21,4.68667,0.411622,0.338583,0.99743,0.208232,15.435303,413,170,127,43,84,0.31091983945442825,0.7677603041182033,,
22,4.488075,0.431877,0.338583,0.997698,0.215938,14.761625,389,168,127,43,84,0.2855111802451643,0.5641821791004731,,
23,4.535582,0.411917,0.322581,0.997362,0.194301,15.38551,386,159,124,40,84,0.309041828102888,0.6128811636400937,,
24,4.383728,0.404255,0.46789,0.997934,0.267139,14.05726,423,171,109,51,58,0.25894511135211296,0.45721680020540856,,
25,4.533742,0.40678,0.417323,0.997275,0.227603,14.77284,413,168,127,53,74,0.28593417551740563,0.6109947510472921,,
26,4.50541,0.414815,0.388889,0.997384,0.251852,14.623129,405,168,108,42,66,0.2802876137180851,0.5819519964536906,,
27,4.67978,0.410714,0.4,0.997452,0.196429,14.2946,392,161,140,56,84,0.2678967085600725,0.7606972015311476,,
28,4.56136,0.428571,0.311927,0.997265,0.243842,15.063178,406,174,109,34,75,0.29688463598900927,0.6393058975144729,,
29,4.626898,0.413366,0.347107,0.997337,0.217822,15.013821,404,167,121,42,79,0.2950230651308919,0.7064891750881778,,
