ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.607442,0.406818,0.32,0.997406,0.175,14.932532,440,179,150,48,102,0.2919571438794584,0.6865449733934166,,
1,4.72127,0.385809,0.373913,0.997244,0.226164,14.907307,451,174,115,43,72,0.29100575567826453,0.8032286951857739,,
2,4.705915,0.400881,0.401575,0.997312,0.23348,15.080006,454,182,127,51,76,0.29751933204653347,0.787488225405362,,
3,4.479195,0.400463,0.330645,0.997366,0.208333,14.777801,432,173,124,41,83,0.28612126495090406,0.555079793169322,,
4,4.646796,0.409978,0.335766,0.997477,0.212581,15.301299,461,189,137,46,91,0.30586568290541977,0.7268860163430525,,
5,4.52885,0.390558,0.330579,0.997481,0.216738,14.555027,466,182,121,40,81,0.2777190692073421,0.6059801194854422,,
6,4.561655,0.418142,0.357143,0.99754,0.199115,14.695042,452,189,154,55,99,0.28299989659464186,0.6396090293610792,,
7,4.695993,0.408389,0.350877,0.997269,0.163355,15.075455,453,185,171,60,111,0.29734768511450305,0.7773178135824166,,
8,4.824236,0.415677,0.364198,0.997219,0.171021,15.222008,421,175,162,59,103,0.30287513641920816,0.9087787264092172,,
9,4.753813,0.4,0.3375,0.996949,0.174468,15.051692,470,188,160,54,106,0.2964514313658,0.8365877866263881,,
10,4.554956,0.408989,0.38843,0.997368,0.242697,14.924764,445,182,121,47,74,0.29166417268163414,0.6327412197139399,,
11,4.566215,0.41387,0.423077,0.997573,0.246085,14.960327,447,185,130,55,75,0.29300546690586654,0.6442835075973395,,
12,4.732093,0.393333,0.367188,0.997282,0.213333,14.958952,450,177,128,47,81,0.2929536391340622,0.8143227845340637,,
13,4.434543,0.447894,0.285714,0.997682,0.203991,14.107918,451,202,154,44,110,0.2608557569716002,0.5093074728329735,,
14,4.669458,0.415929,0.348101,0.997118,0.188053,15.243585,452,188,158,55,103,0.3021605332574284,0.7501164833815614,,
15,4.483767,0.433628,0.345588,0.997502,0.236726,14.64053,452,196,136,47,89,0.2795299760447473,0.5597667336656132,,
16,4.657559,0.418391,0.374269,0.997329,0.172414,14.834539,435,182,171,64,107,0.2868104757890505,0.7379186046034995,,
17,4.661304,0.404598,0.4375,0.997394,0.23908,15.009996,435,176,128,56,72,0.29339475350095995,0.7417580388459436,,
18,4.745254,0.368308,0.29878,0.997331,0.122056,15.281929,467,172,164,49,115,0.3035994416895157,0.8278140214489135,,
19,4.651209,0.414474,0.306122,0.997193,0.190789,15.186393,456,189,147,45,102,0.3000142954725214,0.7314095566769521,,
20,4.655254,0.423888,0.354839,0.997607,0.189696,14.745432,427,181,155,55,100,0.2834665947121903,0.7355563483508414,,
21,4.712447,0.412698,0.411043,0.997353,0.195011,14.33686,441,182,163,67,96,0.26813430772354996,0.7941838703623985,,
22,4.551369,0.386117,0.324786,0.997297,0.214751,15.073069,461,178,117,38,79,0.2957616385909026,0.6290646992941791,,
23,4.603972,0.408389,0.344595,0.997411,0.19426,14.95032,453,185,148,51,97,0.291155315871369,0.6829873100669707,,
24,4.474034,0.378855,0.39823,0.9974,0.229075,14.701581,454,172,113,45,68,0.2818210104728468,0.54978930369982,,
25,4.709066,0.412148,0.349727,0.997517,0.154013,14.846049,461,190,183,64,119,0.28724237365187383,0.7907182612757496,,
26,4.67628,0.416851,0.378698,0.997596,0.184035,14.506316,451,188,169,64,105,0.27449338577014004,0.7571093310507618,,
27,4.584685,0.435185,0.380117,0.997409,0.189815,14.430372,432,188,171,65,106,0.2716435000081421,0.6632162635550435,,
28,4.722581,0.408207,0.321637,0.997353,0.157667,14.683984,463,189,171,55,116,0.28116067427734354,0.8045722535104592,,
29,4.541714,0.413551,0.372414,0.997499,0.200935,14.55458,428,177,145,54,91,0.2763045676275769,0.6191677497374698,,
