ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.580575,0.449339,0.282609,0.997664,0.15859,14.689761,227,102,92,26,66,0.28969821109012117,0.789306444782117,,
1,4.512536,0.434959,0.4,0.997617,0.264228,14.56388,246,107,70,28,42,0.2847824483684183,0.7057690659956278,,
2,4.660072,0.433198,0.392405,0.997414,0.238866,14.473845,247,107,79,31,48,0.28126646884097467,0.8869108588798567,,
3,4.65719,0.391791,0.253333,0.997663,0.182836,14.838424,268,105,75,19,56,0.2955036603858245,0.8833729870706489,,
4,4.570109,0.420833,0.338235,0.997723,0.233333,14.881964,240,101,68,23,45,0.29720394104251857,0.7764557846370697,,
5,4.425117,0.438931,0.28125,0.99757,0.263359,14.746005,262,115,64,18,46,0.2918945913042483,0.5984379878640266,,
6,4.415917,0.40458,0.268293,0.99757,0.175573,15.00306,262,106,82,22,60,0.3019328500467737,0.5871425294271194,,
7,4.590479,0.425,0.363636,0.997682,0.279167,14.793547,240,102,55,20,35,0.2937511838323142,0.8014663945353321,,
8,4.327005,0.402214,0.344262,0.997834,0.254613,14.605085,271,109,61,21,40,0.2863915289496269,0.47797759402034984,,
9,4.561773,0.44,0.369231,0.997553,0.276,15.114059,250,110,65,24,41,0.30626747311873614,0.7662215251069083,,
10,4.469042,0.401606,0.4,0.997589,0.281124,13.97212,249,100,50,20,30,0.2616736142461751,0.6523684079309423,,
11,4.509219,0.460251,0.412698,0.997644,0.305439,15.113729,239,110,63,26,37,0.30625460741019256,0.7016971040344562,,
12,4.446351,0.46,0.305556,0.99737,0.26,14.364059,250,115,72,22,50,0.2769792082927091,0.6245086921283484,,
13,4.32942,0.41502,0.432432,0.997738,0.249012,14.422892,253,105,74,32,42,0.279276704322383,0.48094298876058655,,
14,4.496492,0.449438,0.3375,0.997759,0.250936,14.918422,267,120,80,27,53,0.2986276667394084,0.6860713856275223,,
15,4.332869,0.395918,0.375,0.997744,0.314286,14.505164,245,97,32,12,20,0.28471425875482137,0.4851779442742809,,
16,4.761262,0.452282,0.403509,0.997229,0.311203,15.671297,241,109,57,23,34,0.3301117478819801,1.0,,
17,4.665282,0.449339,0.338028,0.997082,0.242291,14.607557,227,102,71,24,47,0.28870041454967754,0.8834572192232023,,
18,4.80003,0.438017,0.481013,0.997126,0.268595,15.002463,242,106,79,38,41,0.3040740831852471,1.0,,
19,4.421917,0.404858,0.470588,0.997556,0.295547,14.463767,247,100,51,24,27,0.28310269692687556,0.5615199568037988,,
20,4.646674,0.404669,0.373494,0.997117,0.202335,15.295055,257,104,83,31,52,0.31546465232100296,0.8221603608332526,,
21,4.566985,0.38806,0.435484,0.997793,0.257463,14.984487,268,104,62,27,35,0.303374284885057,0.7297494338069374,,
22,4.669701,0.467681,0.294118,0.997623,0.193916,15.338529,263,123,102,30,72,0.3171570891878875,0.8488637728333298,,
23,4.49849,0.418605,0.381579,0.997591,0.236434,14.213509,258,108,76,29,47,0.27336015630848537,0.6503184243360944,,
24,4.475519,0.435115,0.363636,0.997527,0.301527,14.646072,262,114,55,20,35,0.2901998111953617,0.6236796624512452,,
25,4.440112,0.466942,0.25,0.997566,0.181818,14.765587,242,113,92,23,69,0.29350693446724446,0.5826199571635995,,
26,4.567178,0.438931,0.4625,0.997811,0.274809,14.132605,262,115,80,37,43,0.2689774382155715,0.7299721502794156,,
27,4.439837,0.471042,0.313725,0.997714,0.200772,14.365562,259,122,102,32,70,0.2780050837556933,0.5823020004519639,,
28,4.449602,0.407843,0.472222,0.997909,0.258824,14.986995,255,104,72,34,38,0.3020870076900255,0.5936258350259437,,
29,4.537486,0.412245,0.346939,0.997661,0.281633,14.707501,245,101,49,17,32,0.2912559933884983,0.6955401537828699,,
