ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.660168,0.398649,0.340909,0.997404,0.163514,15.109603,740,295,264,90,174,0.29713263267776946,0.7405939592872797,,
1,4.572542,0.363636,0.364865,0.997259,0.188045,14.771514,803,292,222,81,141,0.28444536053088126,0.6507692085377704,,
2,4.600833,0.389831,0.322917,0.997514,0.135593,15.114483,767,299,288,93,195,0.3020610696613739,0.6797700563074933,,
3,4.711649,0.392208,0.373665,0.99743,0.163636,14.461815,770,302,281,105,176,0.2777341580770885,0.7933662824740011,,
4,4.717168,0.409742,0.327206,0.99727,0.147564,14.749637,698,286,272,89,183,0.28846214296033146,0.7990233672470706,,
5,4.582636,0.390789,0.348624,0.99725,0.203947,14.840275,760,297,218,76,142,0.29184051494962876,0.661115786232265,,
6,4.569748,0.399727,0.382353,0.997311,0.199181,14.290573,733,293,238,91,147,0.2713514355417395,0.6479044252173701,,
7,4.550612,0.414921,0.3375,0.997133,0.206806,15.010739,764,317,240,81,159,0.29819424337115397,0.6282882861037927,,
8,4.637143,0.397297,0.362903,0.997301,0.183784,14.859523,740,294,248,90,158,0.29255793295271104,0.7169904393972137,,
9,4.619862,0.398675,0.333333,0.997372,0.14702,14.816571,755,301,285,95,190,0.29095700767093235,0.6992762507301918,,
10,4.691654,0.395129,0.426778,0.99752,0.209743,14.832524,739,292,239,102,137,0.2915516062002364,0.7728693381730567,,
11,4.765606,0.378307,0.326007,0.997147,0.134921,15.124007,756,286,273,89,184,0.30241609031955774,0.8486774560987358,,
12,4.624755,0.379093,0.366667,0.997379,0.187657,14.813064,794,301,240,88,152,0.29082628614876666,0.7042922779353793,,
13,4.758584,0.351852,0.373206,0.997405,0.178571,14.993065,756,266,209,78,131,0.2975354800858438,0.8414784806859027,,
14,4.676184,0.389253,0.366412,0.99754,0.171691,14.70268,763,297,262,96,166,0.28671191520965517,0.7570109793931524,,
15,4.670527,0.383007,0.433333,0.997312,0.205229,14.726451,765,293,240,104,136,0.28759792986870286,0.7512121020735327,,
16,4.834875,0.357775,0.359684,0.997304,0.152971,15.083971,791,283,253,91,162,0.30092380897611903,0.9196841008501528,,
17,4.574772,0.411765,0.342308,0.997458,0.177839,14.527852,731,301,260,89,171,0.2801955346606113,0.6530550636282405,,
18,4.663975,0.384412,0.310606,0.997282,0.143989,15.273261,757,291,264,82,182,0.3079792416769148,0.7444960492469439,,
19,4.506688,0.411444,0.296703,0.997384,0.149864,14.58742,734,302,273,81,192,0.28241583865662173,0.5832628511778387,,
20,4.737211,0.381963,0.407563,0.997161,0.19496,14.895241,754,288,238,97,141,0.2938892544452663,0.8195699228764515,,
21,4.58028,0.372283,0.32906,0.997504,0.158967,14.796158,736,274,234,77,157,0.29019612888143315,0.6587008474768568,,
22,4.647082,0.390564,0.370079,0.997379,0.180865,14.658774,763,298,254,94,160,0.2759732575888433,0.727178684276907,,
23,4.536419,0.385246,0.321429,0.997474,0.203552,14.889479,732,282,196,63,133,0.30463343217498035,0.6137397993674154,,
24,4.722249,0.384718,0.349776,0.997168,0.190349,15.137798,746,287,223,78,145,0.31333893499795307,0.8042325763730543,,
25,4.768235,0.385848,0.311111,0.997356,0.137517,14.851414,749,289,270,84,186,0.30329897704587316,0.8513719863362844,,
26,4.678303,0.394141,0.343066,0.996964,0.154461,14.839651,751,296,274,94,180,0.3028865893789932,0.7591837507283937,,
27,4.660166,0.37633,0.351598,0.997089,0.1875,14.831441,752,283,219,77,142,0.3025987407948524,0.7405915693292223,,
28,4.602007,0.397472,0.31982,0.997281,0.185393,15.057659,712,283,222,71,151,0.31052943994810583,0.6809729797084152,,
29,4.733011,0.391188,0.358423,0.997382,0.152203,14.739538,749,293,279,100,179,0.299376832301244,0.8152640174742827,,
