t,event,method,sid,success,reason,src,dst,L,bw,N,num_paths,latency_ms,cost_total,cost_bw,cost_cpu,emp_reli_pred,fail_idx,new_active,topo_size,sfc_len_group
23,place,BEAR-TORCH,396,1,,7,10,7,1.0318191628900466,2,2,4.599760702011898,18.127276651560187,4.127276651560186,14.0,0.9988078092736835,,,,
24,place,BEAR-TORCH,397,1,,10,28,7,1.071093086349334,3,3,5.4219108804094125,25.284372345397337,4.284372345397335,21.0,0.9943871512307307,,,,
25,place,BEAR-TORCH,398,0,not_enough_disjoint_paths,21,31,5,1.044128724663331,5,0,,,,,,,,,
26,place,BEAR-TORCH,399,1,,28,12,5,0.8790154344242889,3,3,5.556548430053332,19.395077172121447,4.395077172121445,15.0,0.9917188269131656,,,,
27,place,BEAR-TORCH,400,1,,15,0,5,0.8145713420625071,2,2,3.6417977244082644,13.258285368250029,3.2582853682500286,10.0,0.9988078092736835,,,,
31,place,BEAR-TORCH,401,1,,37,23,3,0.818517979153218,5,5,5.7074646689809665,17.86481292703626,2.864812927036263,15.0,0.9809097625186969,,,,
32,place,BEAR-TORCH,402,1,,1,19,7,0.7611082457228956,3,3,5.992462862664727,24.80554122861448,3.8055412286144783,21.0,0.9917188269131656,,,,
33,place,BEAR-TORCH,403,1,,0,37,5,1.2440216497830312,4,4,5.643585187002939,24.976086599132124,4.976086599132125,20.0,0.9867333133235936,,,,
35,place,BEAR-TORCH,404,1,,23,8,7,0.7244522078423243,2,2,4.246723083951423,16.897808831369296,2.8978088313692973,14.0,0.9988078092736835,,,,
36,place,BEAR-TORCH,405,0,not_enough_disjoint_paths,39,13,3,1.180379652767681,4,0,,,,,,,,,
43,place,BEAR-TORCH,406,1,,9,0,7,1.4118893252861753,2,2,5.885994465394758,22.47133595171705,8.471335951717052,14.0,0.99760273041997,,,,
44,place,BEAR-TORCH,407,1,,37,10,3,0.9701750779169062,4,4,5.031499682202789,15.557308619028657,3.557308619028656,12.0,0.9884557337124165,,,,
45,place,BEAR-TORCH,408,1,,35,9,3,1.2960095879127527,3,3,5.024964028008759,14.832043145607386,5.832043145607386,9.0,0.9930429411012303,,,,
46,place,BEAR-TORCH,409,1,,13,8,7,0.9685040796897332,4,4,7.162941773038335,32.519685705218755,4.5196857052187545,28.0,0.9827856573537604,,,,
47,place,BEAR-TORCH,410,0,not_enough_disjoint_paths,25,22,3,0.9113888603861975,4,0,,,,,,,,,
49,place,BEAR-TORCH,411,0,no_candidates,31,33,3,0.9710855889595033,0,0,,,,,,,,,
50,place,BEAR-TORCH,412,1,,20,19,7,0.8916604223768245,3,3,5.741104088015176,24.5666416895073,3.566641689507298,21.0,0.9943871512307307,,,,
51,place,BEAR-TORCH,413,1,,9,2,7,0.8973847008397483,2,2,5.41773472888054,19.38430820503849,5.38430820503849,14.0,0.99760273041997,,,,
52,place,BEAR-TORCH,414,0,not_enough_disjoint_paths,29,18,5,0.672243047789647,5,0,,,,,,,,,
55,place,BEAR-TORCH,415,1,,10,30,5,0.8060194441385545,3,3,5.243086727976399,18.224077776554218,3.2240777765542186,15.0,0.9943871512307307,,,,
56,place,BEAR-TORCH,416,1,,27,38,5,1.107937790439576,4,4,5.496131543289772,23.323813371318728,3.323813371318728,20.0,0.9919793942071111,,,,
57,place,BEAR-TORCH,417,0,not_enough_disjoint_paths,27,39,3,0.7460459323273378,3,0,,,,,,,,,
58,place,BEAR-TORCH,418,0,not_enough_disjoint_paths,19,29,3,1.2589581866963755,4,0,,,,,,,,,
59,place,BEAR-TORCH,419,0,no_candidates,8,21,5,0.8511983460860595,0,0,,,,,,,,,
63,place,BEAR-TORCH,420,1,,6,32,5,1.0984921360117537,4,4,5.565570732556411,24.393968544047013,4.393968544047015,20.0,0.9873188740355274,,,,
64,place,BEAR-TORCH,421,1,,30,21,5,1.029860603127109,2,2,5.294032975271309,16.179163618762654,6.1791636187626535,10.0,0.99760273041997,,,,
65,place,BEAR-TORCH,422,1,,24,31,5,0.855827711680065,4,4,6.530121333233712,23.99386265450697,3.9938626545069704,20.0,0.9829779116730364,,,,
67,place,BEAR-TORCH,423,0,not_enough_disjoint_paths,13,11,3,0.8159175163948271,4,0,,,,,,,,,
68,place,BEAR-TORCH,424,1,,32,9,5,0.8314847343647664,2,2,5.719745499283221,15.820393140553366,5.8203931405533655,10.0,0.9969065889007802,,,,
72,place,BEAR-TORCH,425,0,not_enough_disjoint_paths,36,24,3,0.6959900978152734,5,0,,,,,,,,,
74,place,BEAR-TORCH,426,1,,34,16,5,1.0160296663348407,3,3,3.6782661448182763,18.048088999004523,3.048088999004522,15.0,0.9967172526096819,,,,
76,place,BEAR-TORCH,427,1,,32,24,5,0.9121818629365761,4,4,6.464398082094906,23.648727451746304,3.6487274517463044,20.0,0.9869284854664049,,,,
78,place,BEAR-TORCH,428,1,,25,27,7,0.9119807376050086,4,4,5.831205473238046,31.343929371218366,3.3439293712183646,28.0,0.988653867962263,,,,
80,place,BEAR-TORCH,429,0,no_candidates,33,1,3,1.2173670191225043,0,0,,,,,,,,,
81,place,BEAR-TORCH,430,0,no_candidates,33,4,3,0.8674649654913984,0,0,,,,,,,,,
82,place,BEAR-TORCH,431,0,no_candidates,25,33,3,1.0777878768498657,0,0,,,,,,,,,
85,place,BEAR-TORCH,432,1,,6,25,5,0.9151862509973285,3,3,5.47321695292395,19.575931254986642,4.575931254986642,15.0,0.9917188269131656,,,,
86,place,BEAR-TORCH,433,1,,10,26,5,1.30971667477632,2,2,2.3935846903362576,13.92915002432896,3.92915002432896,10.0,0.9993137450820978,,,,
89,place,BEAR-TORCH,434,1,,12,14,3,0.5561082740958042,4,4,4.781717924532684,14.039063671684616,2.0390636716846156,12.0,0.988653867962263,,,,
91,place,BEAR-TORCH,435,1,,1,27,3,0.8284778632522432,4,4,5.261106565182018,15.590070740759721,3.59007074075972,12.0,0.9846492166574965,,,,
94,place,BEAR-TORCH,436,0,not_enough_disjoint_paths,21,9,5,0.7642432008796489,5,0,,,,,,,,,
99,place,BEAR-TORCH,437,1,,14,9,3,1.063728191667327,2,2,3.73964254835382,10.254912766669307,4.254912766669308,6.0,0.9988078092736835,,,,
0,place,BEAR-TORCH,438,1,,34,0,7,1.001060684592229,5,5,6.384909907286803,37.75291688262863,2.7529168826286297,35.0,0.9872804056203094,,,,
1,place,BEAR-TORCH,439,0,not_enough_disjoint_paths,14,19,5,0.8216744815999656,5,0,,,,,,,,,
2,place,BEAR-TORCH,440,1,,17,23,3,0.8832259095831541,2,2,3.8016948342690884,10.41612954791577,4.41612954791577,6.0,0.998309437205605,,,,
4,place,BEAR-TORCH,441,0,not_enough_disjoint_paths,22,37,3,0.8643538085731894,5,0,,,,,,,,,
5,place,BEAR-TORCH,442,1,,13,33,7,1.184315334069497,3,3,6.159605485536814,26.329419003312736,5.329419003312736,21.0,0.9930429411012303,,,,
7,place,BEAR-TORCH,443,0,not_enough_disjoint_paths,1,0,3,0.9546599328553929,5,0,,,,,,,,,
8,place,BEAR-TORCH,444,1,,6,16,3,1.0166211908290523,2,2,3.439337249444195,11.083105954145262,5.083105954145262,6.0,0.998309437205605,,,,
9,place,BEAR-TORCH,445,1,,33,26,7,0.8751416688675823,4,4,6.205333800226359,31.500566675470328,3.500566675470329,28.0,0.9867333133235936,,,,
11,place,BEAR-TORCH,446,1,,30,2,7,1.0699388902427696,4,4,7.194369238520175,33.34969445121385,5.349694451213848,28.0,0.9803846491427584,,,,
13,place,BEAR-TORCH,447,0,not_enough_disjoint_paths,30,28,7,1.2202090257241347,5,0,,,,,,,,,
16,place,BEAR-TORCH,448,1,,24,25,5,1.129718704184034,4,4,5.513717416848123,24.895447718130814,4.895447718130813,20.0,0.9846492166574965,,,,
17,place,BEAR-TORCH,449,0,not_enough_disjoint_paths,31,32,3,0.8996574967691064,5,0,,,,,,,,,
19,place,BEAR-TORCH,450,1,,8,18,3,1.1720708128723119,2,2,5.983783992677189,15.376566502978495,9.376566502978495,6.0,0.9960082953087585,,,,
20,place,BEAR-TORCH,451,1,,6,13,5,0.9172936928920497,4,4,6.984755481053279,23.669174771568198,3.6691747715681986,20.0,0.9869284854664049,,,,
21,place,BEAR-TORCH,452,1,,30,0,5,1.0717101647681102,3,3,5.150095636396218,20.358550823840552,5.358550823840551,15.0,0.9917188269131656,,,,
22,place,BEAR-TORCH,453,1,,9,15,5,1.1520309103048259,2,2,5.2026879920927644,16.912185461828955,6.912185461828955,10.0,0.99760273041997,,,,
24,place,BEAR-TORCH,454,0,not_enough_disjoint_paths,32,29,7,1.1452527837207256,5,0,,,,,,,,,
27,place,BEAR-TORCH,455,1,,16,35,3,0.9211238286460713,5,5,4.756163351859007,18.22393340026125,3.2239334002612496,15.0,0.9810953786587253,,,,
29,place,BEAR-TORCH,456,1,,18,37,5,1.0559549628681744,2,2,3.9922719918771765,14.223819851472697,4.2238198514726975,10.0,0.9988078092736835,,,,
30,place,BEAR-TORCH,457,1,,4,13,3,1.181380970218794,4,4,6.76280304859103,17.513111194354373,5.513111194354373,12.0,0.9827856573537604,,,,
32,place,BEAR-TORCH,458,1,,9,38,5,1.2939752767062718,3,3,5.591886584306898,20.175901106825087,5.175901106825087,15.0,0.9943871512307307,,,,
33,place,BEAR-TORCH,459,1,,37,32,3,1.1097026215962558,3,3,5.030469775986813,14.548513107981279,5.548513107981279,9.0,0.9917188269131656,,,,
34,place,BEAR-TORCH,460,1,,27,4,3,0.8445738278460296,5,5,6.448740645098056,18.80058222530713,3.8005822253071333,15.0,0.9708479108333495,,,,
35,place,BEAR-TORCH,461,1,,3,35,3,1.1444778550063543,5,5,5.331925627081548,19.00567249252224,4.0056724925222404,15.0,0.9807213293020798,,,,
36,place,BEAR-TORCH,462,0,not_enough_disjoint_paths,0,31,5,0.8242685770819875,5,0,,,,,,,,,
38,place,BEAR-TORCH,463,0,not_enough_disjoint_paths,36,31,5,1.018909472971623,5,0,,,,,,,,,
40,place,BEAR-TORCH,464,1,,13,38,5,0.8220983162236579,2,2,4.020312149185395,13.288393264894632,3.2883932648946317,10.0,0.9988078092736835,,,,
44,place,BEAR-TORCH,465,0,not_enough_disjoint_paths,36,23,7,1.1582358861576116,4,0,,,,,,,,,
46,place,BEAR-TORCH,466,1,,22,0,3,0.6390134517381942,2,2,4.3562738040242,9.834080710429166,3.8340807104291654,6.0,0.99760273041997,,,,
47,place,BEAR-TORCH,467,1,,24,5,3,0.7775562292404216,5,5,5.130823525630015,17.721446802341475,2.7214468023414753,15.0,0.9810953786587253,,,,
48,place,BEAR-TORCH,468,0,not_enough_disjoint_paths,36,35,7,0.8309891907443713,4,0,,,,,,,,,
51,place,BEAR-TORCH,469,0,not_enough_disjoint_paths,31,17,3,1.0870645443832871,5,0,,,,,,,,,
55,place,BEAR-TORCH,470,1,,5,21,7,1.1744526720239916,5,5,7.371675169877192,39.69781068809597,4.6978106880959665,35.0,0.976077313584059,,,,
59,place,BEAR-TORCH,471,1,,25,24,3,1.1276613331036347,4,4,5.199189863997562,16.886532443449084,4.8865324434490836,12.0,0.9846492166574965,,,,
60,place,BEAR-TORCH,472,1,,27,32,7,1.1439052873478155,4,4,6.855295261368573,32.57562114939126,4.575621149391262,28.0,0.9869284854664049,,,,
63,place,BEAR-TORCH,473,0,not_enough_disjoint_paths,31,27,3,0.5738796213532189,5,0,,,,,,,,,
64,place,BEAR-TORCH,474,1,,21,8,7,1.2578002153698247,3,3,5.916698674251091,27.289001076849125,6.289001076849123,21.0,0.9917188269131656,,,,
65,place,BEAR-TORCH,475,1,,34,33,5,0.9757404906705497,2,2,3.8409260621515813,13.902961962682198,3.9029619626821987,10.0,0.9988078092736835,,,,
68,place,BEAR-TORCH,476,1,,34,38,7,0.6714200718376722,5,5,6.17822857533827,37.51782526939127,2.5178252693912704,35.0,0.9784753407486467,,,,
69,place,BEAR-TORCH,477,1,,3,21,3,1.0426164122982178,2,2,3.8758275287497743,10.17046564919287,4.170465649192871,6.0,0.9988078092736835,,,,
70,place,BEAR-TORCH,478,0,not_enough_disjoint_paths,17,2,5,0.8155106320540394,5,0,,,,,,,,,
73,place,BEAR-TORCH,479,1,,25,35,7,1.2693212138328775,4,4,5.2493650600581585,33.07728485533151,5.07728485533151,28.0,0.9867333133235936,,,,
75,place,BEAR-TORCH,480,1,,31,20,5,0.8858715258172181,4,4,6.282263019291051,23.543486103268872,3.5434861032688723,20.0,0.9869284854664049,,,,
78,place,BEAR-TORCH,481,1,,33,19,5,0.769280989156938,2,2,5.863803853053486,15.384966924098567,5.384966924098566,10.0,0.9969065889007802,,,,
81,place,BEAR-TORCH,482,0,no_candidates,35,10,5,0.9824188577244212,0,0,,,,,,,,,
83,place,BEAR-TORCH,483,0,not_enough_disjoint_paths,19,34,5,1.2274951021347045,5,0,,,,,,,,,
86,place,BEAR-TORCH,484,1,,14,4,5,0.6932872953066884,4,4,5.437074613869606,22.310957651022296,2.310957651022295,20.0,0.990402429343739,,,,
88,place,BEAR-TORCH,485,1,,30,15,5,0.639738420844743,2,2,2.38645271756163,11.919215262534228,1.919215262534229,10.0,0.9993137450820978,,,,
89,place,BEAR-TORCH,486,0,not_enough_disjoint_paths,6,9,7,1.315076718131094,4,0,,,,,,,,,
90,place,BEAR-TORCH,487,0,no_candidates,17,11,3,1.1872729886168327,0,0,,,,,,,,,
91,place,BEAR-TORCH,488,0,not_enough_disjoint_paths,12,36,3,1.3240278649521442,5,0,,,,,,,,,
92,place,BEAR-TORCH,489,1,,3,24,7,1.0054315479151035,4,4,5.71759754594752,32.02172619166041,4.021726191660414,28.0,0.9867333133235936,,,,
93,place,BEAR-TORCH,490,0,no_candidates,35,11,7,1.1806845790973735,0,0,,,,,,,,,
94,place,BEAR-TORCH,491,1,,19,22,5,0.7965053757143703,2,2,5.4214565424291425,14.779032254286221,4.779032254286221,10.0,0.99760273041997,,,,
97,place,BEAR-TORCH,492,1,,20,15,5,0.6525056693806324,4,4,5.605102011726252,22.61002267752253,2.6100226775225295,20.0,0.9867333133235936,,,,
1,place,BEAR-TORCH,493,1,,16,8,3,0.8660344481449418,5,5,5.163198667053104,17.81461195647106,2.8146119564710608,15.0,0.9833811312512991,,,,
2,place,BEAR-TORCH,494,1,,27,38,3,1.0855874116001967,5,5,5.337258705669349,18.52815908770064,3.5281590877006392,15.0,0.9833811312512991,,,,
4,place,BEAR-TORCH,495,1,,10,1,5,0.8194514517496305,2,2,5.4772838252010345,14.916708710497783,4.916708710497783,10.0,0.99760273041997,,,,
6,place,BEAR-TORCH,496,0,not_enough_disjoint_paths,39,28,3,0.7340195448112935,3,0,,,,,,,,,
7,place,BEAR-TORCH,497,1,,33,31,5,1.2437307980727776,2,2,6.818722470833039,19.949846384582223,9.949846384582221,10.0,0.9960082953087585,,,,
8,place,BEAR-TORCH,498,0,not_enough_disjoint_paths,18,5,3,0.8463575176681912,4,0,,,,,,,,,
11,place,BEAR-TORCH,499,1,,21,16,7,0.8789866918757556,5,5,6.39458734914866,38.07645342156515,3.0764534215651445,35.0,0.9807213293020798,,,,
12,place,BEAR-TORCH,500,1,,31,24,7,1.0664197268997007,4,4,6.930121333233712,32.621152149898705,4.621152149898704,28.0,0.9848414709767725,,,,
13,place,BEAR-TORCH,501,0,no_candidates,22,27,5,1.0946029966857866,0,0,,,,,,,,,
14,place,BEAR-TORCH,502,0,no_candidates,22,29,5,0.8162182974418651,0,0,,,,,,,,,
16,place,BEAR-TORCH,503,1,,24,20,3,0.8897026535152809,2,2,3.368329106905278,10.448513267576406,4.448513267576405,6.0,0.998309437205605,,,,
18,place,BEAR-TORCH,504,1,,20,35,7,0.6696589765416316,3,3,6.055353383865507,24.013465394437343,3.0134653944373424,21.0,0.9930429411012303,,,,
20,place,BEAR-TORCH,505,0,not_enough_disjoint_paths,15,30,5,0.5998186484217845,5,0,,,,,,,,,
25,place,BEAR-TORCH,506,1,,19,31,3,1.0642386745240362,2,2,3.6460033152833833,11.321193372620181,5.321193372620181,6.0,0.998309437205605,,,,
26,place,BEAR-TORCH,507,0,not_enough_disjoint_paths,4,18,7,0.6936649197538587,5,0,,,,,,,,,
27,place,BEAR-TORCH,508,0,not_enough_disjoint_paths,15,19,7,1.232458442112723,5,0,,,,,,,,,
31,place,BEAR-TORCH,509,1,,14,16,7,1.000261842798095,3,3,4.274437115019802,24.500916449793333,3.5009164497933325,21.0,0.9955434275780952,,,,
34,place,BEAR-TORCH,510,1,,5,27,5,1.3264485673288229,2,2,3.638475622898838,16.632242836644114,6.632242836644114,10.0,0.998309437205605,,,,
35,place,BEAR-TORCH,511,1,,3,7,5,1.2907392977883685,2,2,2.76221616544081,13.872217893365105,3.8722178933651055,10.0,0.9993137450820978,,,,
36,place,BEAR-TORCH,512,1,,31,11,5,0.9169795980152704,2,2,4.977024108588925,16.41885718610689,6.418857186106893,10.0,0.9969065889007802,,,,
37,place,BEAR-TORCH,513,0,not_enough_disjoint_paths,30,14,7,0.9902065433675543,5,0,,,,,,,,,
38,place,BEAR-TORCH,514,1,,10,0,7,1.2124686483346496,3,3,4.093145041058673,25.243640269171273,4.243640269171274,21.0,0.9955434275780952,,,,
39,place,BEAR-TORCH,515,1,,4,15,3,0.6132918182012714,2,2,1.8773555571503655,7.839875454603814,1.8398754546038143,6.0,0.9993137450820978,,,,
41,place,BEAR-TORCH,516,1,,21,6,3,1.4959211886342167,4,4,5.125406130271543,16.986403962114057,4.986403962114056,12.0,0.990402429343739,,,,
42,place,BEAR-TORCH,517,0,not_enough_disjoint_paths,13,26,3,1.1577578531535941,5,0,,,,,,,,,
43,place,BEAR-TORCH,518,1,,32,7,7,1.0254372329907822,2,2,5.9598797465912,20.152623397944694,6.1526233979446925,14.0,0.99760273041997,,,,
45,place,BEAR-TORCH,519,0,not_enough_disjoint_paths,14,30,7,1.0473468693196466,5,0,,,,,,,,,
46,place,BEAR-TORCH,520,1,,16,26,3,0.5181673154669058,4,4,5.29095341392714,13.899946823378654,1.8999468233786545,12.0,0.9884557337124165,,,,
47,place,BEAR-TORCH,521,0,no_candidates,31,28,5,1.1836711638546875,0,0,,,,,,,,,
49,place,BEAR-TORCH,522,0,not_enough_disjoint_paths,28,11,3,1.0206031770307304,3,0,,,,,,,,,
50,place,BEAR-TORCH,523,0,no_candidates,36,22,7,1.0762192856057768,0,0,,,,,,,,,
52,place,BEAR-TORCH,524,1,,35,21,7,0.9468332650815441,2,2,4.65588869466,18.73416632540772,4.73416632540772,14.0,0.998309437205605,,,,
57,place,BEAR-TORCH,525,1,,16,3,7,0.8482098239777498,5,5,6.105372273060974,37.968734383922126,2.968734383922124,35.0,0.9807213293020798,,,,
58,place,BEAR-TORCH,526,0,not_enough_disjoint_paths,2,9,5,1.014597143088833,5,0,,,,,,,,,
61,place,BEAR-TORCH,527,1,,25,28,5,0.7284466973908006,2,2,4.3958346874174055,14.370680184344803,4.3706801843448035,10.0,0.9978185157999445,,,,
63,place,BEAR-TORCH,528,1,,2,26,3,1.0890016984085078,3,3,4.731094339197229,13.900507642838285,4.900507642838285,9.0,0.9932481612147593,,,,
71,place,BEAR-TORCH,529,1,,4,13,3,1.081983508454443,5,5,6.903890401049999,19.868925788044994,4.868925788044994,15.0,0.971025325926301,,,,
75,place,BEAR-TORCH,530,1,,15,33,7,0.9863074720943481,2,2,5.682194469428039,19.91784483256609,5.917844832566089,14.0,0.99760273041997,,,,
78,place,BEAR-TORCH,531,0,not_enough_disjoint_paths,28,1,7,0.8789768361092087,4,0,,,,,,,,,
79,place,BEAR-TORCH,532,1,,32,23,7,1.6789398887427929,4,4,6.440658957431504,35.275406184552104,7.275406184552102,28.0,0.9846492166574965,,,,
83,place,BEAR-TORCH,533,0,not_enough_disjoint_paths,35,36,7,1.2091883614391676,5,0,,,,,,,,,
86,place,BEAR-TORCH,534,1,,2,38,5,1.1451407020373559,4,4,6.877984607908681,24.962276375495208,4.962276375495208,20.0,0.9848414709767725,,,,
87,place,BEAR-TORCH,535,1,,25,17,5,1.1249070808819643,3,3,6.811750136009663,21.186988944850803,6.186988944850803,15.0,0.9902123561593807,,,,
88,place,BEAR-TORCH,536,0,not_enough_disjoint_paths,19,11,7,0.975140119638544,4,0,,,,,,,,,
89,place,BEAR-TORCH,537,1,,6,2,7,0.9760019673739393,2,2,4.235086910263779,17.904007869495757,3.904007869495757,14.0,0.9988078092736835,,,,
91,place,BEAR-TORCH,538,0,not_enough_disjoint_paths,14,33,3,1.3663383391873198,4,0,,,,,,,,,
94,place,BEAR-TORCH,539,0,not_enough_disjoint_paths,18,3,5,1.2637857407985404,2,0,,,,,,,,,
95,place,BEAR-TORCH,540,0,no_candidates,18,22,3,1.379857449295531,0,0,,,,,,,,,
96,place,BEAR-TORCH,541,1,,27,23,7,0.8470839474081054,5,5,7.342474018208346,38.38833578963242,3.3883357896324218,35.0,0.976077313584059,,,,
97,place,BEAR-TORCH,542,0,not_enough_disjoint_paths,0,39,5,0.7919543879399811,5,0,,,,,,,,,
98,place,BEAR-TORCH,543,0,not_enough_disjoint_paths,28,39,3,1.1621220473355287,5,0,,,,,,,,,
99,place,BEAR-TORCH,544,1,,19,13,5,0.7489008187889921,3,3,6.446606853382353,18.74450409394496,3.7445040939449603,15.0,0.9919209789859976,,,,
2,place,BEAR-TORCH,545,0,not_enough_disjoint_paths,10,26,5,0.7645180711248509,5,0,,,,,,,,,
5,place,BEAR-TORCH,546,1,,26,14,3,0.9463401695293349,3,3,4.938888192475741,12.312190593352671,3.312190593352672,9.0,0.9957517622956519,,,,
7,place,BEAR-TORCH,547,1,,6,38,3,1.2142463360365026,4,4,5.0045430257311345,16.452236565467175,4.452236565467176,12.0,0.988653867962263,,,,
8,place,BEAR-TORCH,548,1,,3,24,5,1.086911851150437,4,4,5.1492593873105506,23.98534345421827,3.9853434542182695,20.0,0.988653867962263,,,,
9,place,BEAR-TORCH,549,1,,37,3,5,0.7866375112114546,3,3,5.067223824487705,18.146550044845817,3.1465500448458186,15.0,0.9943871512307307,,,,
12,place,BEAR-TORCH,550,0,not_enough_disjoint_paths,29,30,5,0.7658350539300437,5,0,,,,,,,,,
14,place,BEAR-TORCH,551,1,,35,33,5,0.8121785757658216,4,4,5.858187102767173,23.519440494985226,3.5194404949852274,20.0,0.9848414709767725,,,,
15,place,BEAR-TORCH,552,1,,28,36,7,0.5822942775064284,3,3,5.425736490931432,23.620324248778928,2.620324248778928,21.0,0.9932481612147593,,,,
16,place,BEAR-TORCH,553,1,,35,32,5,1.03094159406554,3,3,5.167242685166137,20.1547079703277,5.154707970327699,15.0,0.9917188269131656,,,,
20,place,BEAR-TORCH,554,0,not_enough_disjoint_paths,21,30,5,0.8080082576692098,5,0,,,,,,,,,
23,place,BEAR-TORCH,555,1,,1,27,7,0.7745411644134481,3,3,5.533041256841998,24.87270582206724,3.8727058220672403,21.0,0.9917188269131656,,,,
27,place,BEAR-TORCH,556,0,not_enough_disjoint_paths,2,3,5,1.091476814001142,5,0,,,,,,,,,
30,place,BEAR-TORCH,557,0,not_enough_disjoint_paths,19,7,3,1.1516674967393519,5,0,,,,,,,,,
31,place,BEAR-TORCH,558,0,not_enough_disjoint_paths,37,18,3,1.2288413092998827,3,0,,,,,,,,,
34,place,BEAR-TORCH,559,1,,27,15,5,1.1000202859745234,5,5,5.730245905620458,29.400081143898092,4.400081143898094,25.0,0.975894472405324,,,,
36,place,BEAR-TORCH,560,1,,4,27,5,1.1439088828923156,2,2,5.224328699105378,16.863453297353892,6.863453297353894,10.0,0.99760273041997,,,,
38,place,BEAR-TORCH,561,1,,35,11,5,1.0967590926626047,2,2,4.6632395089939145,17.677313648638233,7.677313648638233,10.0,0.9969065889007802,,,,
39,place,BEAR-TORCH,562,1,,20,16,3,1.142003489644242,2,2,4.802221188985532,12.85202093786545,6.8520209378654515,6.0,0.99760273041997,,,,
41,place,BEAR-TORCH,563,1,,4,21,3,1.1180531958700783,2,2,3.82695373291585,11.590265979350391,5.5902659793503915,6.0,0.998309437205605,,,,
42,place,BEAR-TORCH,564,1,,26,17,3,1.0810330490312532,2,2,3.916447812600842,11.405165245156265,5.405165245156265,6.0,0.998309437205605,,,,
45,place,BEAR-TORCH,565,1,,25,37,3,1.2156308098321091,3,3,4.336628573404747,13.254707834412383,4.2547078344123825,9.0,0.9957517622956519,,,,
48,place,BEAR-TORCH,566,0,not_enough_disjoint_paths,18,35,5,0.6626723450390974,4,0,,,,,,,,,
55,place,BEAR-TORCH,567,1,,7,6,3,0.8164064674028793,4,4,4.522133648806365,14.72135489134293,2.721354891342931,12.0,0.9902042950938925,,,,
56,place,BEAR-TORCH,568,0,not_enough_disjoint_paths,16,19,5,0.9388083492744088,4,0,,,,,,,,,
57,place,BEAR-TORCH,569,1,,16,8,7,0.92325996144585,4,4,5.649040021975883,30.76977988433755,2.7697798843375496,28.0,0.9919793942071111,,,,
59,place,BEAR-TORCH,570,1,,24,20,3,1.1027566902363308,3,3,5.079877845757057,13.962405106063489,4.962405106063489,9.0,0.9932481612147593,,,,
60,place,BEAR-TORCH,571,1,,12,30,5,1.2226859655295383,2,2,3.823334284598896,17.33611579317723,7.33611579317723,10.0,0.9978185157999445,,,,
63,place,BEAR-TORCH,572,1,,25,37,5,1.1705692691824803,3,3,4.736628573404747,19.09699244213868,4.096992442138681,15.0,0.9957517622956519,,,,
65,place,BEAR-TORCH,573,1,,1,8,3,1.0889038911239146,2,2,4.884413297333511,13.622327237867403,7.6223272378674025,6.0,0.9969065889007802,,,,
66,place,BEAR-TORCH,574,0,not_enough_disjoint_paths,4,39,5,0.9519943124400412,5,0,,,,,,,,,
70,place,BEAR-TORCH,575,0,not_enough_disjoint_paths,19,22,7,0.9472246750728375,4,0,,,,,,,,,
75,place,BEAR-TORCH,576,0,not_enough_disjoint_paths,28,19,7,1.2280166749149766,3,0,,,,,,,,,
77,place,BEAR-TORCH,577,0,not_enough_disjoint_paths,15,33,3,1.094661200845942,5,0,,,,,,,,,
78,place,BEAR-TORCH,578,0,insufficient_capacity,4,27,7,0.6590273575711856,2,2,,,,,,,,,
80,place,BEAR-TORCH,579,0,insufficient_capacity,24,27,5,1.013276872112259,2,2,,,,,,,,,
81,place,BEAR-TORCH,580,0,not_enough_disjoint_paths,24,22,3,0.9864699978577485,5,0,,,,,,,,,
83,place,BEAR-TORCH,581,1,,2,9,5,0.905902860537903,3,3,5.4919782278848555,19.076562872420563,4.076562872420563,15.0,0.9930429411012303,,,,
84,place,BEAR-TORCH,582,1,,21,23,7,1.1452611639120476,2,2,4.599966639935102,19.72630581956024,5.726305819560238,14.0,0.998309437205605,,,,
87,place,BEAR-TORCH,583,1,,1,0,5,0.9196234563771029,4,4,5.384292733620853,23.37195267338271,3.3719526733827103,20.0,0.9884557337124165,,,,
89,place,BEAR-TORCH,584,0,not_enough_disjoint_paths,9,18,3,0.7738084904441275,4,0,,,,,,,,,
90,place,BEAR-TORCH,585,1,,31,16,5,0.9158574179094754,5,5,6.936148159302075,29.35032273507001,4.350322735070009,25.0,0.9678461346782445,,,,
92,place,BEAR-TORCH,586,0,no_candidates,5,32,3,0.8519869411946337,0,0,,,,,,,,,
95,place,BEAR-TORCH,587,0,not_enough_disjoint_paths,11,24,3,0.9813807834239544,5,0,,,,,,,,,
96,place,BEAR-TORCH,588,0,not_enough_disjoint_paths,12,21,3,0.7479496604432301,5,0,,,,,,,,,
97,place,BEAR-TORCH,589,1,,13,29,3,0.757382820270166,5,5,6.703131146762084,18.029531281080665,3.029531281080664,15.0,0.976077313584059,,,,
99,place,BEAR-TORCH,590,0,not_enough_disjoint_paths,7,9,3,0.4596204711822326,5,0,,,,,,,,,
0,place,BEAR-TORCH,591,0,not_enough_disjoint_paths,25,30,3,1.1724446574835012,5,0,,,,,,,,,
