ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.2839,0.293886,0.340164,0.998186,0.135108,14.242301,1014,298,244,83,161,0.3845363864869048,0.5043660884032446,,
1,4.329636,0.315109,0.358156,0.998213,0.135189,14.124551,1006,317,282,101,181,0.37890625853129617,0.5646246382500669,,
2,4.298259,0.291707,0.331897,0.998191,0.140488,14.241583,1025,299,232,77,155,0.3845020586911589,0.5232848379984444,,
3,4.222396,0.287129,0.302752,0.998179,0.136634,13.92636,1010,290,218,66,152,0.36942988853965797,0.4233323773083705,,
4,4.232857,0.301758,0.320675,0.998198,0.144531,13.972288,1024,309,237,76,161,0.37162589247848277,0.43711476283205425,,
5,4.337537,0.31547,0.360153,0.998169,0.146613,13.76726,989,312,261,94,167,0.3618226350614333,0.5750345995962117,,
6,4.300671,0.297487,0.342466,0.998164,0.152764,14.113556,995,296,219,75,144,0.3783805199538731,0.5264619315743131,,
7,4.267434,0.290963,0.318548,0.998211,0.123138,13.838018,1007,293,248,79,169,0.36520588769098333,0.482672055397465,,
8,4.386791,0.300493,0.30897,0.998124,0.095567,14.130283,1015,305,301,93,208,0.37918030711059375,0.6399277051364667,,
9,4.320295,0.300797,0.306667,0.998174,0.145418,14.110647,1004,302,225,69,156,0.3782414160762947,0.5523176151825376,,
10,4.349874,0.321074,0.323741,0.998158,0.134195,13.888862,1006,323,278,90,188,0.36763695878589486,0.5912892992037437,,
11,4.205945,0.289264,0.365854,0.998215,0.16004,13.906862,1006,291,205,75,130,0.368497605392072,0.40165787756529153,,
12,4.197129,0.337033,0.376,0.998228,0.179617,13.844666,991,334,250,94,156,0.3655237706195403,0.3900423769656907,,
13,4.347857,0.29383,0.367347,0.998125,0.142018,14.142568,1021,300,245,90,155,0.37976772084838356,0.5886312073823536,,
14,4.16396,0.30366,0.336493,0.99827,0.165183,13.798107,1011,307,211,71,140,0.36329759578480253,0.3463411289953015,,
15,4.47587,0.303213,0.341463,0.998102,0.113454,14.152541,996,302,287,98,189,0.3802445494462353,0.7572920115976324,,
16,4.326367,0.288016,0.37037,0.998216,0.133938,14.140604,993,286,243,90,153,0.37967382235915514,0.5603179407475204,,
17,4.321799,0.288368,0.373874,0.998161,0.152493,14.399758,1023,295,222,83,139,0.3920650377434341,0.5542986912008182,,
18,4.446189,0.292352,0.346801,0.998134,0.10455,14.152629,1033,302,297,103,194,0.3802487718616601,0.7181865467049671,,
19,4.376942,0.319672,0.364,0.998155,0.156762,14.320796,976,312,250,91,159,0.3882895389199331,0.6269515790780943,,
20,4.432103,0.301331,0.418519,0.998189,0.152091,14.346085,1052,317,270,113,157,0.3894987327762459,0.6996286802077506,,
21,4.354573,0.278641,0.352423,0.99815,0.135922,13.904929,1030,287,227,80,147,0.36840520256764536,0.5974797304847942,,
22,4.377555,0.308691,0.340426,0.99817,0.122877,14.225491,1001,309,282,96,186,0.3837326085483453,0.6277592808573926,,
23,4.305332,0.3125,0.35102,0.998185,0.152218,14.083861,992,310,245,86,159,0.3705961785276441,0.5326037078802025,,
24,4.424142,0.304088,0.314961,0.998099,0.130608,14.265806,1003,305,254,80,174,0.3791488702243008,0.6891392013433199,,
25,4.399218,0.300209,0.365385,0.998171,0.162134,14.117263,956,287,208,76,132,0.37216628435068805,0.6563017422389179,,
26,4.417052,0.306931,0.344538,0.99808,0.152475,14.434669,1010,310,238,82,156,0.38708659138743623,0.6797981736949245,,
27,4.483156,0.332996,0.367213,0.998116,0.137652,14.459818,988,329,305,112,193,0.3882687889167002,0.7668927889562357,,
28,4.359233,0.323202,0.340824,0.998107,0.144883,13.900501,987,319,267,91,176,0.36197700420595214,0.6036201290040434,,
29,4.307317,0.31854,0.348837,0.998197,0.15286,13.880089,1014,323,258,90,168,0.36101747330682915,0.5352188807655511,,
