ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.433717,0.397129,0.378788,0.998193,0.200957,14.687964,209,83,66,25,41,0.36800113136056106,0.7492723999648132,,
1,4.540272,0.421053,0.434783,0.998054,0.215789,14.516019,190,80,69,30,39,0.35925602464570466,0.8991678296350615,,
2,4.200505,0.384956,0.375,0.998192,0.230088,13.8636,226,87,56,21,35,0.32607418694935153,0.42120176751355015,,
3,4.375062,0.338308,0.5,0.998091,0.273632,14.263828,201,68,26,13,13,0.34642969917451044,0.6667602107379152,,
4,4.307448,0.357798,0.367347,0.998193,0.215596,13.94069,218,78,49,18,31,0.32999497200311617,0.5716439677546961,,
5,4.493325,0.36,0.42,0.998051,0.215,14.417348,200,72,50,21,29,0.3542376680122542,0.8331253839893454,,
6,4.111585,0.36715,0.5,0.998304,0.318841,14.294778,207,76,20,10,10,0.34800379086526034,0.29611509848639894,,
7,4.194539,0.394089,0.363636,0.998226,0.256158,15.057755,203,80,44,16,28,0.3868085848747164,0.4128099379555404,,
8,4.193655,0.38,0.25,0.998164,0.185,13.745655,200,76,52,13,39,0.3200755553356976,0.4115658677156554,,
9,4.369269,0.388626,0.37931,0.998115,0.218009,14.217251,211,82,58,22,36,0.3440607784381756,0.6586108867355898,,
10,4.157996,0.426396,0.333333,0.998243,0.243655,13.902622,197,84,54,18,36,0.33418967741743427,0.3614027079147846,,
11,4.059817,0.407767,0.384615,0.998352,0.213592,14.0494,206,84,65,25,40,0.34158664636066355,0.22329052956956333,,
12,4.253247,0.414634,0.487805,0.998193,0.312195,14.084205,205,85,41,20,21,0.3433406639258073,0.49539654342866457,,
13,4.359652,0.352113,0.303571,0.998134,0.169014,14.322985,213,75,56,17,39,0.3553741423511866,0.6450822566138307,,
14,4.201126,0.348416,0.469388,0.998196,0.230769,14.74491,221,77,49,23,26,0.37663735078818633,0.42207656398789706,,
15,4.362279,0.42268,0.4375,0.998127,0.283505,14.197557,194,82,48,21,27,0.349053089466614,0.6487775568053524,,
16,4.303635,0.414141,0.628571,0.998206,0.348485,13.745836,198,82,35,22,13,0.3262883397977702,0.5662795687778718,,
17,4.375048,0.35122,0.32,0.998057,0.185366,14.500043,205,72,50,16,34,0.3642970830406961,0.6667402400010382,,
18,4.416477,0.397959,0.488889,0.998013,0.280612,14.622994,196,78,45,22,23,0.37049326888905176,0.725020562114107,,
19,4.506709,0.360406,0.358974,0.997907,0.233503,14.704584,197,71,39,14,25,0.37460508980899077,0.8519540027538594,,
20,4.262401,0.359223,0.294118,0.997971,0.242718,14.237141,206,74,34,10,24,0.35104796955199447,0.5082750406616999,,
21,4.472824,0.418367,0.422222,0.997982,0.285714,14.965435,196,82,45,19,26,0.38775083062315907,0.8042860295794266,,
22,4.191494,0.352113,0.485714,0.998216,0.267606,14.054745,213,75,35,17,18,0.34185600430847146,0.40852601014103784,,
23,4.302812,0.368159,0.407407,0.998191,0.208955,13.6558,201,74,54,22,32,0.3217508741897613,0.5651219228344787,,
24,4.004501,0.416667,0.44,0.998315,0.270833,13.865408,192,80,50,22,28,0.3323142390653124,0.1454747786456406,,
25,4.117175,0.420792,0.567568,0.998284,0.341584,14.157807,202,85,37,21,16,0.3470498655650228,0.3039786424018534,,
26,4.311883,0.402985,0.414634,0.998182,0.283582,13.919155,201,81,41,17,24,0.33502286280742055,0.5778836252225054,,
27,3.970191,0.392857,0.348837,0.998302,0.25,13.910763,196,77,43,15,28,0.33459994605242066,0.09720918253693167,,
28,4.107479,0.404145,0.414634,0.998255,0.279793,13.708033,193,78,41,17,24,0.32438323614581066,0.29033805033808613,,
29,4.125772,0.434066,0.404762,0.998223,0.296703,13.246955,182,79,42,17,25,0.3011468911129155,0.31607179124001866,,
