ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.078204,0.391026,0.307692,0.998124,0.275641,14.160975,156,61,26,8,18,0.3379882807564522,0.2491556735001292,,
1,4.48414,0.428571,0.451613,0.998054,0.318182,14.53077,154,66,31,14,17,0.35688760582655993,0.8202053084786308,,
2,4.261477,0.442177,0.378378,0.997856,0.285714,13.844696,147,65,37,14,23,0.32182401783801456,0.5069738618324202,,
3,4.169925,0.415584,0.333333,0.998233,0.285714,14.414332,154,64,30,10,20,0.3509367268930735,0.37818473147744197,,
4,4.000675,0.503448,0.395349,0.998249,0.324138,14.364463,145,73,43,17,26,0.34838804465495987,0.14009207953556585,,
5,4.152922,0.445161,0.333333,0.998255,0.290323,14.150701,155,69,36,12,24,0.3374631772282706,0.354265073213097,,
6,4.067372,0.421384,0.393939,0.99823,0.295597,13.924398,159,67,33,13,20,0.325897390790185,0.2339180573487997,,
7,4.11764,0.447368,0.423077,0.998212,0.348684,14.150956,152,68,26,11,15,0.3374762318696893,0.30463313610948944,,
8,4.107936,0.451128,0.588235,0.998345,0.398496,13.599592,133,60,17,10,7,0.3126468299762849,0.2909808698349403,,
9,4.42403,0.476821,0.463415,0.99808,0.331126,14.526864,151,72,41,19,22,0.35980763290917733,0.7356451633391158,,
10,4.266185,0.38961,0.5,0.998083,0.311688,14.446104,154,60,24,12,12,0.35570019564651906,0.5135969734553114,,
11,4.193607,0.364198,0.357143,0.998089,0.308642,13.862605,162,59,14,5,9,0.32602357475235194,0.41149913102979574,,
12,4.10811,0.448052,0.344828,0.998222,0.324675,14.158822,154,69,29,10,19,0.3410891140423009,0.29122616239706584,,
13,4.339427,0.419355,0.541667,0.998192,0.348387,14.177804,155,65,24,13,11,0.3420545307077461,0.61663083655648,,
14,4.234207,0.474359,0.384615,0.998133,0.320513,14.209371,156,74,39,15,24,0.3436599995203995,0.4686121446229433,,
15,4.123871,0.420382,0.454545,0.998154,0.343949,13.886218,157,66,22,10,12,0.32722454002837575,0.3133973726837157,,
16,4.289294,0.398734,0.37931,0.998208,0.28481,14.16437,158,63,29,11,18,0.3413712500807955,0.5461063070844236,,
17,4.216135,0.45,0.368421,0.998268,0.3,14.528714,160,72,38,14,24,0.3599017208948597,0.4431894075464138,,
18,4.457767,0.489933,0.516129,0.997971,0.389262,14.355011,149,73,31,16,15,0.3510672301630458,0.7831049258752284,,
19,4.259433,0.483444,0.302326,0.998047,0.284768,13.845921,151,73,43,13,30,0.3251750518350221,0.5040988795870156,,
20,4.316509,0.480519,0.37931,0.997922,0.363636,14.456799,154,74,29,11,18,0.3562441169917497,0.5843906597435038,,
21,4.222315,0.452703,0.354839,0.998086,0.317568,14.015192,148,67,31,11,20,0.33378413552489633,0.45188348147257,,
22,4.44127,0.416667,0.481481,0.998128,0.319444,13.823122,144,60,27,13,14,0.3240154691683524,0.7598972929897941,,
23,4.378735,0.421384,0.46875,0.998126,0.314465,14.555515,159,67,32,15,17,0.3612647903504818,0.6719268248527654,,
24,4.208001,0.421687,0.340909,0.998069,0.246988,13.550065,166,70,44,15,29,0.3101279063826061,0.43174766752804283,,
25,4.068175,0.451613,0.5,0.998207,0.354839,13.926389,155,70,30,15,15,0.3292676433815659,0.23504728672692274,,
26,4.324838,0.460526,0.73913,0.998175,0.421053,14.24465,152,70,23,17,6,0.34545427820493585,0.5961069954488573,,
27,4.067509,0.43662,0.3125,0.998188,0.28169,13.490876,142,62,32,10,22,0.3071175607048087,0.23411140851838294,,
28,4.085479,0.417808,0.421053,0.998319,0.342466,14.24731,146,61,19,8,11,0.34558959083353236,0.259389593028966,,
29,4.415834,0.415584,0.392857,0.997979,0.305195,14.662221,154,64,28,11,17,0.36669181260899253,0.7241157518476119,,
