ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.388401,0.34005,0.360825,0.998071,0.183879,14.299866,397,135,97,35,62,0.35679078335728187,0.6420491925436991,,
1,4.299994,0.327628,0.305263,0.998156,0.166259,14.245591,409,134,95,29,66,0.35406648639870736,0.5255706313282305,,
2,4.230422,0.316302,0.376471,0.998149,0.187348,14.181958,411,130,85,32,53,0.35087248454760855,0.4339068128488696,,
3,4.321154,0.348371,0.405941,0.998172,0.197995,13.861389,399,139,101,41,60,0.3347817971590529,0.5534494005967873,,
4,4.172642,0.330952,0.450549,0.998235,0.211905,13.81405,420,139,91,41,50,0.3324056461489466,0.35777984036949995,,
5,4.182484,0.367347,0.367816,0.998253,0.227041,14.007776,392,144,87,32,55,0.3421295378331487,0.3707470014020881,,
6,4.145218,0.318072,0.416667,0.99823,0.216867,14.197512,415,132,72,30,42,0.3516532156718453,0.32164808872276424,,
7,4.194878,0.341969,0.359551,0.998144,0.194301,14.070163,386,132,89,32,57,0.3452610310120872,0.38707654674732234,,
8,4.361701,0.333333,0.420455,0.998259,0.209246,14.08044,411,137,88,37,51,0.34577687041802735,0.6068714397008771,,
9,4.358408,0.333333,0.347826,0.99809,0.148148,14.118369,405,135,115,40,75,0.3476806916130559,0.6025327156441461,,
10,4.00007,0.372283,0.568627,0.998306,0.3125,13.732522,368,137,51,29,22,0.3283134245231172,0.1304112425760787,,
11,4.255766,0.326582,0.392405,0.998064,0.205063,13.952937,395,129,79,31,48,0.3393769745684934,0.46729902822179653,,
12,4.284899,0.33,0.4,0.998174,0.165,14.172972,400,132,110,44,66,0.35042144458834307,0.5056821123135865,,
13,4.459041,0.331633,0.375,0.998047,0.165816,14.631696,392,130,104,39,65,0.3734467280137201,0.7351197828549145,,
14,4.305336,0.350962,0.356522,0.998143,0.173077,14.310875,416,146,115,41,74,0.3573433772962483,0.5326088091102459,,
15,4.229576,0.361538,0.475,0.998193,0.253846,14.006289,390,141,80,38,42,0.34205491424720447,0.43279180534692535,,
16,4.498253,0.287805,0.391753,0.99806,0.143902,14.007378,410,118,97,38,59,0.34210955956874267,0.7867824969447192,,
17,4.108818,0.325301,0.434211,0.99825,0.221687,13.752308,415,135,76,33,43,0.3293065207299305,0.27369012821900646,,
18,4.395221,0.338863,0.341667,0.998068,0.151659,13.738859,422,143,120,41,79,0.3286315033500733,0.6510343864753804,,
19,4.273878,0.339152,0.313725,0.998213,0.164589,14.034642,401,136,102,32,70,0.3434780790203318,0.4911622476513462,,
20,4.193301,0.343669,0.385542,0.998204,0.211886,13.985853,387,133,83,32,51,0.3410291679352173,0.3849987458946392,,
21,4.298712,0.331719,0.367347,0.998166,0.181598,14.738245,413,137,98,36,62,0.3787948756858784,0.5238815814671144,,
22,4.22738,0.344473,0.29,0.998226,0.161954,14.342473,389,134,100,29,71,0.3589293809280905,0.4298990082542361,,
23,4.373484,0.318653,0.354167,0.998159,0.158031,14.39837,386,123,96,34,62,0.3617351041064593,0.6223951654030934,,
24,4.205698,0.34279,0.457447,0.998237,0.222222,13.901911,423,145,94,43,51,0.33681576865220986,0.4013324082805339,,
25,4.201355,0.309927,0.418605,0.99825,0.188862,13.923332,413,128,86,36,50,0.3378909816454611,0.3956101487566154,,
26,4.176735,0.318519,0.363636,0.998059,0.214815,14.045129,405,129,66,24,42,0.34400443850762835,0.3631732565368266,,
27,4.3752,0.318878,0.392157,0.998051,0.160714,13.574331,392,125,102,40,62,0.32037315402771144,0.624656058804899,,
28,4.109741,0.332512,0.236842,0.998258,0.189655,14.020195,406,135,76,18,58,0.34275292596678436,0.274906168442387,,
29,4.280745,0.35396,0.3125,0.998201,0.190594,14.348467,404,143,96,30,66,0.359230290012457,0.5002088684100243,,
