ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.561299,0.820513,1.0,0.998026,1.0,13.584397,39,32,1,1,0,0.36474362622187567,0.0,,
1,4.432361,0.777778,0.571429,0.997998,0.928571,14.396963,54,42,7,4,3,0.41865970973882005,0.0,,
2,4.655455,0.825,1.0,0.998154,1.0,14.980343,40,33,2,2,0,0.4573686034307528,1.0,,
3,4.448451,0.811321,1.0,0.998117,1.0,14.090555,53,43,1,1,0,0.3983286348712118,0.07211922825673471,,
4,4.097861,0.75,0.375,0.998307,0.861111,13.831487,48,36,8,3,5,0.36390398453598943,0.0,,
5,4.162177,0.86,0.0,0.998264,0.976744,14.359724,50,43,1,0,1,0.3973690678447633,0.11534576518412268,,
6,4.635895,0.886792,0.4,0.99821,0.93617,13.702848,53,47,5,2,3,0.355754417939073,0.9649207744680718,,
7,4.466788,0.738095,0.6,0.998099,0.935484,13.961726,42,31,5,3,2,0.3721549520401653,0.6616418049593518,,
8,4.453407,0.724138,0.666667,0.998199,0.928571,14.831511,58,42,9,6,3,0.4272579468038858,0.637644519128361,,
9,4.590093,0.8,1.0,0.998148,1.0,15.186593,55,44,1,1,0,0.44975326061152066,0.8827789994794567,,
10,4.145623,0.653846,0.333333,0.998307,0.941176,15.629954,52,34,3,1,2,0.479868912289954,0.08565688368251813,,
11,4.33512,0.76087,0.8,0.99806,0.971429,14.047652,46,35,5,4,1,0.38239906364016174,0.42550563849864137,,
12,4.38337,0.804348,0.0,0.998159,1.0,13.285796,46,37,0,0,0,0.33546874344706074,0.5120378646691891,,
13,4.099814,0.736842,1.0,0.99813,1.0,13.243878,57,42,2,2,0,0.34468096594053965,0.00350263931955411,,
14,4.10687,0.759259,0.714286,0.998334,0.95122,13.963423,54,41,7,5,2,0.38822134733299934,0.01615756219743445,,
15,4.399751,0.722222,1.0,0.998204,1.0,14.379988,54,39,2,2,0,0.41342808566461337,0.5414162715613724,,
16,4.074267,0.693878,0.2,0.998269,0.882353,14.376874,49,34,5,1,4,0.41323961665579273,0.0,,
17,4.69594,0.818182,1.0,0.998065,1.0,13.794216,44,36,2,2,0,0.37798247989005984,1.0,,
18,4.151749,0.705882,1.0,0.998214,1.0,14.015152,51,36,1,1,0,0.3913514860260677,0.12463495711168932,,
19,4.168236,0.78,0.0,0.998158,1.0,13.986786,50,39,0,0,0,0.3896350437362894,0.15115501548866853,,
20,4.169096,0.703704,0.0,0.998209,1.0,14.974343,54,38,0,0,0,0.4493930592863571,0.15253812703264585,,
21,4.244937,0.788462,0.0,0.998177,1.0,14.209816,52,41,0,0,0,0.4031308271676645,0.27453278672322495,,
22,4.00991,0.769231,1.0,0.998336,1.0,14.799286,52,40,1,1,0,0.4388002170490218,0.0,,
23,4.540761,0.764706,0.285714,0.998112,0.871795,14.81444,51,39,7,2,5,0.43971717600207244,0.7738013323670812,,
24,4.550565,0.822222,0.0,0.997987,1.0,15.120469,45,37,0,0,0,0.45823524504265206,0.7880921619123188,,
25,4.536755,0.863636,0.0,0.998178,0.947368,12.880947,44,38,2,0,2,0.32271970325692007,0.7679621399627379,,
26,4.297673,0.808511,0.0,0.998169,0.973684,14.246727,47,38,1,0,1,0.40536434763329116,0.419462075294545,,
27,4.245128,0.673077,0.333333,0.99809,0.942857,15.10358,52,35,3,1,2,0.4572133174835806,0.3428686669170897,,
28,4.80612,0.833333,1.0,0.998068,1.0,14.64516,54,45,4,4,0,0.42947385333546534,1.0,,
