ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.207078,0.358974,0.3125,0.998073,0.288462,15.114942,156,56,16,5,11,0.45790083772781887,0.3040134937134753,,
1,4.465662,0.441558,0.25,0.998097,0.324675,14.444156,154,68,24,6,18,0.41731092697372213,0.6044446197650081,,
2,4.207596,0.442177,0.48,0.998221,0.353741,13.531552,147,65,25,12,13,0.3620883975148986,0.3046150036249704,,
3,4.17808,0.415584,0.36,0.998218,0.311688,14.573964,154,64,25,9,16,0.4251657202650616,0.2703219014655693,,
4,4.216825,0.496552,0.393939,0.998265,0.358621,14.266398,145,72,33,13,20,0.4065546480942712,0.3153373914008399,,
5,4.180179,0.43871,0.344828,0.998207,0.316129,13.711386,155,68,29,10,19,0.3729703134628037,0.27276089157634953,,
6,4.158408,0.427673,0.37931,0.998247,0.314465,13.951316,159,68,29,11,18,0.3874887011315644,0.24746642121993756,,
7,4.330442,0.440789,0.5,0.998267,0.381579,14.197848,152,67,18,9,9,0.40240661245226744,0.447341138622656,,
8,4.164845,0.488722,0.5,0.998243,0.443609,13.875751,133,65,12,6,6,0.38645614538308054,0.2549454865706184,,
9,4.401742,0.529801,0.416667,0.998245,0.390728,14.292745,151,80,36,15,21,0.4115440974416541,0.5301806476150682,,
10,4.125647,0.422078,0.454545,0.998239,0.344156,14.092434,154,65,22,10,12,0.3994926017871543,0.209403676687965,,
11,4.178979,0.407407,0.416667,0.998134,0.364198,13.481857,162,66,12,5,7,0.36275795803370137,0.2713666062909962,,
12,4.194574,0.409091,0.368421,0.998153,0.331169,14.583046,154,63,19,7,12,0.4290096597762332,0.2894853953067178,,
13,4.228424,0.419355,0.619048,0.998266,0.367742,13.85462,155,65,21,13,8,0.3851848256646866,0.3288140728035246,,
14,4.290512,0.50641,0.342857,0.998024,0.358974,14.076714,156,79,35,12,23,0.3985468428021017,0.40094905003368897,,
15,4.183302,0.43949,0.235294,0.998239,0.356688,14.016287,157,69,17,4,13,0.39491128798537195,0.2763895928244662,,
16,4.214504,0.417722,0.272727,0.998247,0.316456,14.193697,158,66,22,6,16,0.4055849824683164,0.3126406393008697,,
17,4.246662,0.44375,0.424242,0.998253,0.325,14.664331,160,71,33,14,19,0.433900128647478,0.35000252982097857,,
18,4.341166,0.463087,0.428571,0.998148,0.38255,13.792816,149,69,21,9,12,0.38146641768722966,0.4598005332777592,,
19,4.314847,0.450331,0.3125,0.99809,0.304636,14.351244,151,68,32,10,22,0.41506362178450856,0.429222441421413,,
20,4.262687,0.493506,0.444444,0.998263,0.396104,14.174006,154,76,27,12,15,0.4044002943354601,0.36862132292033506,,
21,4.210428,0.493243,0.4375,0.9982,0.371622,14.101206,148,73,32,14,18,0.38081584557223425,0.3079054875326481,,
22,4.457655,0.486111,0.428571,0.998178,0.375,14.07146,144,70,28,12,16,0.3791120900749614,0.5951420964700584,,
23,4.254155,0.421384,0.35,0.998089,0.339623,14.700054,159,67,20,7,13,0.4151150907844813,0.3587091792185936,,
24,4.051132,0.433735,0.354839,0.99827,0.313253,13.569658,166,72,31,11,20,0.35037117376370147,0.12283022432261329,,
25,4.222983,0.451613,0.52381,0.99816,0.387097,14.416594,155,70,21,11,10,0.398879799829445,0.3224917010802871,,
26,4.58948,0.486842,0.705882,0.998174,0.453947,14.472767,152,74,17,12,5,0.40209713615239745,0.748300139443637,,
27,4.098911,0.401408,0.285714,0.998227,0.295775,13.189868,142,57,21,6,15,0.32861854827648873,0.1783405777739173,,
28,3.997418,0.438356,0.5,0.998314,0.39726,14.056308,146,64,12,6,6,0.3714780365081835,0.06042338038778658,,
29,4.31084,0.415584,0.2,0.998039,0.311688,14.562882,154,64,20,4,16,0.39997326501947134,0.4245669611389005,,
