ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.317319,0.337838,0.331683,0.998213,0.155405,14.311448,740,250,202,67,135,0.36693530356740983,0.4320945426985332,,
1,4.286363,0.302615,0.367232,0.998225,0.163138,14.013914,803,243,177,65,112,0.35160117120692924,0.39612903166483365,,
2,4.482132,0.328553,0.303571,0.998105,0.125163,14.587027,767,252,224,68,156,0.38686310774054755,0.6235805659194921,,
3,4.35855,0.324675,0.375,0.998224,0.142857,14.024304,770,250,224,84,140,0.35813014224144685,0.4799985522413889,,
4,4.309087,0.342407,0.286458,0.998176,0.146132,13.987292,698,239,192,55,137,0.35624029558444775,0.4225304118982272,,
5,4.24205,0.336842,0.329609,0.998303,0.178947,13.969088,760,256,179,59,120,0.3553107627020796,0.34464524723857026,,
6,4.227507,0.347885,0.327778,0.998212,0.18281,13.635941,733,255,180,59,121,0.3383001101199874,0.32774832711963736,,
7,4.309879,0.342932,0.351955,0.998224,0.191099,14.171276,764,262,179,63,116,0.3656346047438633,0.4234501943739333,,
8,4.228072,0.331081,0.382022,0.998263,0.182432,14.072991,740,245,178,68,110,0.36061611908473384,0.32840508024472126,,
9,4.232077,0.333775,0.31401,0.998251,0.145695,14.042765,755,252,207,65,142,0.35907277239515667,0.333057818468158,,
10,4.275222,0.32747,0.363095,0.998323,0.182679,14.374688,739,242,168,61,107,0.3760209575629519,0.38318485422201637,,
11,4.415596,0.313492,0.347418,0.998119,0.12963,14.27472,756,237,213,74,139,0.3709165432635285,0.5462762106855915,,
12,4.439964,0.321159,0.352941,0.998202,0.168766,14.308831,794,255,187,66,121,0.37265826979162137,0.5745874909686232,,
13,4.323611,0.30291,0.424242,0.99817,0.177249,14.19117,756,229,165,70,95,0.36665040580967645,0.4394053430138873,,
14,4.377454,0.331586,0.31694,0.998179,0.167759,13.922581,763,253,183,58,125,0.3529361222764527,0.5019615081962874,,
15,4.421569,0.312418,0.416185,0.99819,0.180392,14.279583,765,239,173,72,101,0.37116483224966274,0.553216280813736,,
16,4.386857,0.310999,0.321244,0.998133,0.145386,14.205956,791,246,193,62,131,0.3674053830860965,0.5128863500234084,,
17,4.249225,0.324213,0.30814,0.998256,0.161423,14.021092,731,237,172,53,119,0.35796615155466827,0.352981339617657,,
18,4.386823,0.313078,0.302564,0.998114,0.133421,14.92077,757,237,195,59,136,0.4039042127036097,0.5128472388782186,,
19,4.257697,0.339237,0.29,0.998223,0.145777,14.019452,734,249,200,58,142,0.36102787779756357,0.36282343529361033,,
20,4.314128,0.31565,0.441989,0.998184,0.181698,14.03428,754,238,181,80,101,0.3617812895992274,0.42838718411518595,,
21,4.35512,0.307065,0.338798,0.99821,0.142663,14.457666,736,226,183,62,121,0.3832937075627208,0.47601275965180656,,
22,4.310984,0.31979,0.365079,0.998267,0.162516,14.004225,763,244,189,69,120,0.36025414514769216,0.4247350979556424,,
23,4.281421,0.326503,0.368421,0.998212,0.195355,14.441055,732,239,152,56,96,0.3824497155564716,0.39038727064788714,,
24,4.520269,0.320375,0.347059,0.998071,0.171582,14.347541,746,239,170,59,111,0.3776982035720064,0.6678884351863273,,
25,4.334167,0.340454,0.296804,0.998109,0.134846,13.836369,749,255,219,65,154,0.35172532057957295,0.4516690150520626,,
26,4.382065,0.3249,0.336735,0.998151,0.151798,14.17902,751,244,196,66,130,0.369135591061234,0.5073184877571769,,
27,4.289554,0.345745,0.317204,0.998167,0.176862,13.823595,752,260,186,59,127,0.3510762892833015,0.39983632903999317,,
28,4.246669,0.321629,0.337349,0.998225,0.167135,14.564705,712,229,166,56,110,0.3887324314106589,0.350011649571512,,
29,4.411804,0.319092,0.341463,0.998141,0.138852,14.248878,749,239,205,70,135,0.37268507724957134,0.5418708535399213,,
