ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.31025,0.51,0.6,0.998095,0.45,14.340866,100,51,15,9,6,0.4110607722921301,0.4208226599692547,,
1,4.133612,0.597938,1.0,0.998168,0.597938,14.441912,97,58,5,5,0,0.417175162222711,0.2145092180734092,,
2,4.16142,0.614583,0.5625,0.998199,0.541667,13.542355,96,59,16,9,7,0.36274213987651704,0.2469898544714308,,
3,4.456477,0.505155,0.333333,0.998054,0.42268,14.087302,97,49,12,4,8,0.3957173771006593,0.5916170224981753,,
4,4.208823,0.5,0.333333,0.998141,0.441176,14.2598,102,51,9,3,6,0.4061554085110232,0.30235623709836446,,
5,4.420648,0.540541,0.352941,0.998196,0.441441,14.722439,111,60,17,6,11,0.43415011609175347,0.5497687971121118,,
6,4.437042,0.633028,0.451613,0.998312,0.477064,14.205667,109,69,31,14,17,0.40287974195850434,0.5689161551109518,,
7,4.081787,0.5,0.363636,0.998297,0.436364,14.574548,110,55,11,4,7,0.425201070532152,0.15397751985918334,,
8,4.163227,0.56701,0.714286,0.998268,0.546392,13.660883,97,55,7,5,2,0.3699143802459451,0.24910023287867225,,
9,4.146918,0.564356,0.636364,0.998251,0.524752,14.633248,101,57,11,7,4,0.4287531011330597,0.23005076142137254,,
10,4.518331,0.572917,0.666667,0.998274,0.510417,14.062335,96,55,18,12,6,0.3942065823549696,0.6638617944529321,,
11,4.061485,0.609524,0.777778,0.998363,0.590476,13.461323,105,64,9,7,2,0.35783881283361535,0.13026536340992925,,
12,4.412997,0.515152,0.5,0.998022,0.444444,14.427047,99,51,14,7,7,0.41627568226043,0.5408321418411712,,
13,4.444237,0.64486,0.55,0.998217,0.560748,13.824335,107,69,20,11,9,0.3798050080935263,0.5773197794511126,,
14,4.327341,0.557692,0.318182,0.998101,0.413462,14.746212,104,58,22,7,15,0.4355886226362898,0.4407853946907973,,
15,4.39172,0.572917,0.35,0.998288,0.4375,13.576316,96,55,20,7,13,0.3647971557960868,0.515980253347262,,
16,4.29981,0.529412,0.434783,0.998228,0.401961,15.31996,102,54,23,10,13,0.47030665505355573,0.40862985699447585,,
17,4.33785,0.476636,0.578947,0.998115,0.401869,14.357249,107,51,19,11,8,0.41205211577451045,0.4530595332369716,,
18,4.49571,0.598039,0.545455,0.998174,0.54902,14.504059,102,61,11,6,5,0.4209357530817397,0.6374410603950278,,
19,4.223132,0.545455,0.5,0.9982,0.494949,14.784487,99,54,10,5,5,0.4379046915515065,0.31906938532501994,,
20,4.216307,0.574074,0.666667,0.998168,0.555556,13.635534,108,62,6,4,2,0.3683804403840672,0.31109730163041804,,
21,4.300084,0.516129,0.666667,0.998212,0.483871,14.227079,93,48,9,6,3,0.4041753940544946,0.4089491062208259,,
22,4.209529,0.682353,0.5,0.998299,0.6,14.17336,85,58,14,7,7,0.4009248363570314,0.3031806430305772,,
23,4.678285,0.544554,0.571429,0.997901,0.425743,14.668603,101,55,28,16,12,0.43089245970836515,0.8506891176265259,,
24,4.516626,0.698925,1.0,0.998161,0.698925,14.002384,93,65,5,5,0,0.3905789233235864,0.6618713478302238,,
25,4.445968,0.62766,0.363636,0.998164,0.553191,14.149346,94,59,11,4,7,0.3994717063215145,0.5793418455559259,,
26,4.230314,0.425743,0.333333,0.998083,0.386139,14.006879,101,43,6,2,4,0.3908509009047613,0.32745797887046163,,
27,4.448728,0.619048,0.272727,0.998177,0.542857,14.274027,105,65,11,3,8,0.4070162589869154,0.5825658181219334,,
28,3.945412,0.574257,0.8,0.998387,0.564356,14.010943,101,58,5,4,1,0.39109679569059397,0.0,,
29,4.263031,0.618557,0.8,0.998172,0.597938,13.97891,97,60,10,8,2,0.38915849324766016,0.3690216853194138,,
