ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.145111,0.374172,0.394366,0.998323,0.231788,13.703556,302,113,71,28,43,0.34872120639322457,0.23201782664548368,,
1,4.30007,0.35,0.468085,0.998304,0.266667,13.56575,300,105,47,22,25,0.3413414607780564,0.41205417300865876,,
2,4.272719,0.3367,0.310345,0.99814,0.20202,14.711067,297,100,58,18,40,0.40267481045774095,0.38027705972852255,,
3,4.512214,0.361404,0.365854,0.998098,0.178947,14.337081,285,103,82,30,52,0.3826473161575885,0.6585307063276159,,
4,4.15592,0.373239,0.375,0.998255,0.25,14.10077,284,106,56,21,35,0.36999257558150983,0.24457606058619608,,
5,4.204073,0.377104,0.348485,0.998241,0.232323,14.148658,297,112,66,23,43,0.37255701425645105,0.30052169006378154,,
6,4.288574,0.358974,0.559322,0.998234,0.275641,14.212894,312,112,59,33,26,0.3759969627099433,0.3986980240499277,,
7,4.455442,0.349673,0.415094,0.998113,0.248366,14.598668,306,107,53,22,31,0.3966556693316542,0.5925711859792612,,
8,4.414316,0.339683,0.349206,0.99816,0.209524,14.364153,315,107,63,22,41,0.3840970873711321,0.5447894622561356,,
9,4.168611,0.319079,0.434783,0.998283,0.190789,14.144409,304,97,69,30,39,0.37232947850677356,0.2593203903815161,,
10,4.130636,0.370629,0.439024,0.998273,0.29021,13.462971,286,106,41,18,23,0.3358375131166588,0.21519972492239164,,
11,4.350524,0.376712,0.280374,0.998181,0.113014,13.672888,292,110,107,30,77,0.3470788700217147,0.4706734521938973,,
12,4.283807,0.374558,0.327586,0.998165,0.236749,14.027901,283,106,58,19,39,0.3660903216723608,0.39315918767709707,,
13,4.605615,0.330159,0.422535,0.997969,0.2,14.479228,315,104,71,30,41,0.3902594890228521,0.7670463714410579,,
14,4.264503,0.382143,0.2875,0.998184,0.178571,14.054251,280,107,80,23,57,0.3675013768854594,0.3707317474492404,,
15,4.27009,0.36129,0.47619,0.998177,0.254839,13.971863,310,112,63,30,33,0.36308941306499914,0.3772229109582649,,
16,4.412975,0.362416,0.45098,0.998114,0.268456,14.070261,298,108,51,23,28,0.36835875398091306,0.5432309512263074,,
17,4.3475,0.317308,0.329268,0.998156,0.141026,14.515684,312,99,82,27,55,0.39221179103922993,0.46715969565125154,,
18,4.276507,0.394649,0.5,0.998217,0.274247,13.862658,299,118,72,36,36,0.3572413380039519,0.3846780096808043,,
19,4.399384,0.312925,0.422222,0.998136,0.22449,14.50197,294,92,45,19,26,0.391477355867385,0.5274409483973377,,
20,4.305743,0.358156,0.243243,0.9981,0.159574,13.701845,282,101,74,18,56,0.3486295742234902,0.4186450946668541,,
21,4.44762,0.386525,0.301205,0.998069,0.180851,14.087797,282,109,83,25,58,0.36929783767169794,0.5834830858397674,,
22,4.257091,0.370492,0.414286,0.99821,0.236066,14.014206,305,113,70,29,41,0.36535691384665786,0.3621194741200751,,
23,4.302102,0.316129,0.380952,0.998177,0.190323,13.603833,310,98,63,24,39,0.3433809050325814,0.4144151652676855,,
24,4.334273,0.337461,0.391892,0.998243,0.198142,13.918231,323,109,74,29,45,0.3602173606382028,0.4517926895355079,,
25,4.343085,0.366782,0.440678,0.998212,0.252595,14.749786,289,106,59,26,33,0.4047482895916739,0.4620301416972126,,
26,4.248744,0.363322,0.444444,0.998174,0.259516,13.710622,289,105,54,24,30,0.3490996083558059,0.35242150683214973,,
27,4.322994,0.370861,0.382022,0.998195,0.188742,13.959783,302,112,89,34,55,0.36244251738495054,0.43868786075669913,,
28,4.265992,0.357616,0.412698,0.998266,0.235099,14.20831,302,108,63,26,37,0.3757514838628095,0.37246165637499695,,
29,4.234308,0.363958,0.411765,0.998238,0.293286,14.62875,283,103,34,14,20,0.3982666113694386,0.3356495524380209,,
