ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.079964,0.384615,0.291667,0.998263,0.275641,14.002255,156,60,24,7,17,0.39057107756201914,0.32407870571650055,,
1,4.43144,0.422078,0.4375,0.998159,0.305195,14.220655,154,65,32,14,18,0.4037867110779331,0.8192342862172004,,
2,4.201771,0.435374,0.382353,0.99817,0.292517,13.412555,147,64,34,13,21,0.3548877841241878,0.49567856360895496,,
3,4.187405,0.415584,0.354839,0.99825,0.285714,14.419598,154,64,31,11,20,0.41582491560767254,0.475440250308887,,
4,3.904873,0.489655,0.361111,0.998493,0.331034,14.146367,145,71,36,13,23,0.39929143912029164,0.07741419860810422,,
5,4.144234,0.470968,0.342105,0.9983,0.309677,13.918922,155,73,38,13,25,0.3855285565246476,0.4146214855475813,,
6,4.01996,0.427673,0.366667,0.998373,0.308176,13.636383,159,68,30,11,19,0.36843184533422746,0.23954710746715108,,
7,4.062152,0.447368,0.416667,0.998328,0.355263,13.90226,152,68,24,10,14,0.384520303261759,0.2989853205272759,,
8,4.107936,0.451128,0.588235,0.998345,0.398496,13.599592,133,60,17,10,7,0.3698413501105476,0.3634853299012365,,
9,4.375949,0.470199,0.463415,0.998249,0.324503,14.273507,151,71,41,19,22,0.4103866656992806,0.7410588836243698,,
10,4.234471,0.409091,0.44,0.998226,0.318182,14.282771,154,63,25,11,14,0.4109440031345751,0.5417469741603553,,
11,4.193607,0.364198,0.357143,0.998089,0.308642,13.862605,162,59,14,5,9,0.38566518989948817,0.48417837514110046,,
12,4.064617,0.448052,0.37931,0.998303,0.331169,14.021031,154,69,29,11,18,0.3951966977374303,0.3024583037784471,,
13,4.322579,0.419355,0.541667,0.99822,0.348387,14.108806,155,65,24,13,11,0.40047759554882517,0.6658724858422721,,
14,4.234207,0.474359,0.384615,0.998133,0.320513,14.209371,156,74,39,15,24,0.40652796067452707,0.5413742180369567,,
15,4.054217,0.414013,0.368421,0.998321,0.33758,13.568729,157,65,19,7,12,0.36798451531224796,0.28780713791304197,,
16,4.265992,0.411392,0.357143,0.998218,0.297468,14.143054,158,65,28,10,18,0.4025381157021052,0.5861527254521165,,
17,4.174228,0.4375,0.378378,0.998343,0.29375,14.358115,160,70,37,14,23,0.41547697135393,0.45687708565415686,,
18,4.39933,0.47651,0.517241,0.998127,0.38255,14.06802,149,71,29,15,14,0.3980237761311718,0.7739980971696935,,
19,4.25973,0.470199,0.292683,0.998111,0.278146,13.763128,151,71,41,12,29,0.37968027828387446,0.5773309497642896,,
20,4.205001,0.480519,0.37037,0.998222,0.37013,14.097523,154,74,27,10,17,0.39979876172741735,0.5002297528423841,,
21,4.137461,0.439189,0.37931,0.998239,0.317568,13.617255,148,65,29,11,18,0.35309731314768505,0.4050803902940771,,
22,4.390094,0.430556,0.461538,0.998218,0.333333,13.706609,144,62,26,12,14,0.3582150868600935,0.7609858287581848,,
23,4.357079,0.421384,0.46875,0.998183,0.314465,14.539634,159,67,32,15,17,0.4059269880520936,0.7144743522584749,,
24,4.192249,0.415663,0.4,0.998214,0.271084,13.458892,166,69,40,16,24,0.34402700763833854,0.4822645537731115,,
25,4.104104,0.451613,0.482759,0.998299,0.354839,13.832475,155,70,29,14,15,0.3654241360078689,0.3580866892092783,,
26,4.292681,0.467105,0.727273,0.998266,0.427632,14.195435,152,71,22,16,6,0.3862128193568493,0.6237515251285747,,
27,3.990227,0.422535,0.275862,0.998299,0.274648,13.337672,142,60,29,8,21,0.3370840923902633,0.1976593764732611,,
28,4.001786,0.410959,0.388889,0.998404,0.335616,14.007822,146,60,18,7,11,0.36875063494709537,0.2139432367592967,,
29,4.318425,0.415584,0.384615,0.998162,0.311688,14.199633,154,64,26,10,16,0.3795401568934991,0.6600202839858528,,
