ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.168159,0.52,0.428571,0.998172,0.44,14.329822,100,52,14,6,8,0.4103925117377214,0.4483265670609116,,
1,4.204307,0.608247,0.666667,0.998153,0.587629,14.268088,97,59,6,4,2,0.40665687480334767,0.4992516719597977,,
2,4.027957,0.583333,0.470588,0.998261,0.489583,13.651736,96,56,17,8,9,0.3693608378802949,0.25081203607656255,,
3,4.411522,0.525773,0.421053,0.998183,0.412371,13.796431,97,51,19,8,11,0.3781164730741153,0.7911735642735249,,
4,4.201007,0.470588,0.285714,0.99819,0.372549,14.202241,102,48,14,4,10,0.4026724304100767,0.4946032497092771,,
5,4.036709,0.522523,0.315789,0.99835,0.405405,14.312123,111,58,19,6,13,0.40932152364642027,0.26314157555796847,,
6,4.103165,0.559633,0.380952,0.998334,0.440367,14.220084,109,61,21,8,13,0.4037521279887003,0.35676449943834027,,
7,4.017217,0.463636,0.5,0.998391,0.390909,14.330102,110,51,16,8,8,0.4104094557668046,0.23568224592198705,,
8,4.059687,0.56701,0.777778,0.998429,0.525773,13.561338,97,55,18,14,4,0.36389078772019867,0.2955137948430893,,
9,4.118856,0.564356,0.5625,0.998301,0.49505,14.430083,101,57,16,9,7,0.41645936473111356,0.3788692320064232,,
10,4.217217,0.604167,0.47619,0.998191,0.489583,14.286961,96,58,21,10,11,0.40779893727129396,0.5174388750339166,,
11,3.898793,0.580952,0.545455,0.998392,0.533333,13.29459,105,61,11,6,5,0.3477496200361361,0.06884812839618291,,
12,4.21928,0.555556,0.571429,0.998197,0.464646,14.09108,99,55,21,12,9,0.39594600423393383,0.5203454921868599,,
13,4.173836,0.551402,0.428571,0.998288,0.476636,13.884251,107,59,14,6,8,0.3834305352992599,0.4563249172367167,,
14,4.378132,0.567308,0.3125,0.998191,0.355769,14.389507,104,59,32,10,22,0.4140040907956134,0.74413422086382,,
15,4.072946,0.583333,0.333333,0.998324,0.416667,13.574786,96,56,24,8,16,0.3647045215348568,0.31419297957400844,,
16,4.406462,0.529412,0.56,0.998167,0.421569,15.189573,102,54,25,14,11,0.4624168271815485,0.7840453322531207,,
17,4.202719,0.495327,0.478261,0.99823,0.383178,13.95774,107,53,23,11,12,0.3878774794451932,0.49701445231788666,,
18,4.28577,0.568627,0.5,0.998235,0.490196,14.558601,102,58,16,8,8,0.42423611248485066,0.6140160542045039,,
19,4.092748,0.525253,0.555556,0.998304,0.484848,14.822045,99,52,9,5,4,0.44017734832208155,0.34208958799764305,,
20,4.122398,0.555556,0.6,0.99826,0.518519,13.556413,108,60,10,6,4,0.36359280165544483,0.3838592937802715,,
21,4.249692,0.548387,0.5,0.998264,0.483871,13.990813,93,51,12,6,6,0.3898787454234125,0.5631894920480095,,
22,4.016682,0.576471,0.454545,0.99833,0.505882,13.776571,85,49,11,5,6,0.3769147589284895,0.23492889298478836,,
23,4.387005,0.554455,0.517241,0.998154,0.415842,14.177701,101,56,29,15,14,0.40118751164002414,0.7566347439402888,,
24,4.240812,0.655914,0.857143,0.998186,0.645161,13.816879,93,61,7,6,1,0.3793538228025372,0.5506797944652964,,
25,4.117957,0.691489,0.4375,0.998311,0.595745,13.989094,94,65,16,7,9,0.3897747322401942,0.37760273529389693,,
26,4.223413,0.475248,0.357143,0.998138,0.386139,13.964365,101,48,14,5,9,0.38827835784182685,0.5261680311256739,,
27,4.232945,0.580952,0.333333,0.998204,0.485714,14.159026,105,61,15,5,10,0.4000574785303441,0.5395963977442491,,
28,3.954062,0.613861,0.5,0.99838,0.554455,13.961542,101,62,12,6,6,0.3881075128685193,0.1467107245672159,,
29,4.387751,0.628866,0.6875,0.998153,0.57732,14.189025,97,61,16,11,5,0.40187273981891913,0.7576853805037211,,
