ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.187593,0.923077,0.555556,0.998143,0.820513,13.517697,39,36,9,5,4,0.360317879763304,0.0,,
1,4.317487,0.759259,0.545455,0.998133,0.666667,14.247744,54,41,11,6,5,0.408758580514646,1.0,,
2,4.559754,0.9,1.0,0.99807,0.9,15.092401,40,36,6,6,0,0.4648039965833254,1.0,,
3,3.976327,0.735849,0.25,0.998294,0.679245,13.732732,53,39,4,1,3,0.37458604515761296,0.0,,
4,4.07443,0.770833,0.4,0.998214,0.645833,13.66983,48,37,10,4,6,0.35366261649433384,0.16815019886841084,,
5,3.849922,0.82,0.333333,0.998359,0.78,14.332086,50,41,3,1,2,0.3956181447636269,0.0,,
6,4.004032,0.811321,0.6,0.998413,0.773585,13.444238,53,43,5,3,2,0.339370804403269,0.21710686202593535,,
7,4.321774,0.761905,0.6,0.998136,0.714286,13.800601,42,32,5,3,2,0.36194727335999716,0.6647377983007813,,
8,4.441872,0.758621,0.714286,0.998286,0.689655,14.459991,58,44,14,10,4,0.403721253307547,0.8339302105757747,,
9,4.286486,0.745455,1.0,0.998129,0.745455,14.994369,55,41,2,2,0,0.4375753938592392,0.6150243999348574,,
10,4.133163,0.711538,0.125,0.998258,0.576923,15.737577,52,37,8,1,7,0.4864984848565374,0.39902478220655213,,
11,4.287454,0.76087,0.6,0.998068,0.717391,13.961952,46,35,5,3,2,0.3771199402240763,0.6163888284289345,,
12,4.16921,0.804348,1.0,0.998172,0.804348,13.467083,46,37,2,2,0,0.3466360133986749,0.44980750428373295,,
13,4.101402,0.719298,0.75,0.998142,0.701754,13.391365,57,41,4,3,1,0.3536055750875341,0.35428019524355464,,
14,4.024741,0.740741,0.571429,0.998347,0.685185,14.00663,54,40,7,4,3,0.3908358296754914,0.24628249543421266,,
15,4.127958,0.740741,0.6,0.998232,0.703704,14.22532,54,40,5,3,2,0.40406894208554095,0.3916925043041464,,
16,4.07886,0.693878,0.333333,0.998284,0.612245,14.46584,49,34,6,2,4,0.41862306738294724,0.32252344590853194,,
17,4.1996,0.772727,1.0,0.998148,0.772727,13.598376,44,34,5,5,0,0.3661320257875985,0.4926205671122738,,
18,4.118777,0.72549,1.0,0.998217,0.72549,14.025934,51,37,2,2,0,0.39200394414071665,0.3787589644105776,,
19,4.165477,0.78,1.0,0.998232,0.78,13.904562,50,39,2,2,0,0.38465959752902235,0.44454922247831197,,
20,4.123502,0.777778,0.2,0.998224,0.703704,14.838084,54,42,5,1,4,0.4411478907298656,0.38541483436981006,,
21,4.253795,0.807692,0.75,0.998206,0.788462,14.436558,52,42,4,3,1,0.41685114818421015,0.5689694685850425,,
22,4.008,0.807692,0.8,0.998344,0.788462,14.8186,52,42,5,4,1,0.43996886940175034,0.22269774362044398,,
23,4.298765,0.745098,0.333333,0.998154,0.627451,14.85102,51,38,9,3,6,0.4419306894123227,0.6323226258234376,,
24,4.397848,0.844444,0.5,0.998094,0.8,14.57315,45,38,4,2,2,0.42511649802205714,0.7719103514462627,,
25,3.89642,0.840909,0.333333,0.998274,0.795455,12.726143,44,37,3,1,2,0.3133523451773162,0.06550562900752561,,
26,4.225036,0.851064,0.25,0.998159,0.787234,14.121035,47,40,4,1,3,0.3977585801942588,0.5284542293194534,,
27,4.148583,0.730769,0.142857,0.998233,0.615385,14.841315,52,38,7,1,6,0.4413434104906615,0.4207485746748781,,
28,4.005132,0.740741,1.0,0.998226,0.740741,14.020898,54,40,4,4,0,0.391699214816493,0.21865717996497017,,
29,4.073535,0.7,0.0,0.998313,0.66,15.442862,50,35,2,0,2,0.47774360407958605,0.31502270287655276,,
