ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,4.232976,0.369628,0.430233,0.998322,0.229226,13.563648,349,129,86,37,49,0.34832673809134546,0.48115699800851336,,
1,4.316907,0.345714,0.37037,0.998269,0.2,14.287283,350,121,81,30,51,0.3878844467420824,0.5865832882615986,,
2,4.555397,0.33526,0.349515,0.997958,0.141618,14.203747,346,116,103,36,67,0.3833179296811196,0.8861525016210229,,
3,4.403993,0.305785,0.426667,0.998134,0.187328,14.242969,363,111,75,32,43,0.38546201021339427,0.695972855098704,,
4,4.139056,0.368421,0.373333,0.998312,0.230994,13.597834,342,126,75,28,47,0.35019552305169577,0.36318270711998724,,
5,4.264788,0.359281,0.4,0.998226,0.242515,14.299709,334,120,65,26,39,0.38856372847555576,0.5211158204285253,,
6,4.299557,0.356083,0.352273,0.998233,0.186944,14.032761,337,120,88,31,57,0.373970929363596,0.56478970728827,,
7,4.286655,0.302083,0.318182,0.998244,0.145833,14.213359,384,116,88,28,60,0.38384339212066515,0.5485835588331921,,
8,4.115286,0.337989,0.246753,0.998244,0.175978,13.739413,358,121,77,19,58,0.3579349748046256,0.3333255719185457,,
9,4.428789,0.344828,0.404255,0.998196,0.183908,14.492971,348,120,94,38,56,0.3991284680238792,0.7271187090602457,,
10,4.273311,0.340116,0.379747,0.998234,0.197674,14.151924,344,117,79,30,49,0.38048502711132054,0.5318212481711415,,
11,4.447573,0.372881,0.389474,0.998113,0.20904,13.989502,354,132,95,37,58,0.3716061465915253,0.7507140094936539,,
12,4.24372,0.314917,0.308642,0.998216,0.160221,13.910625,362,114,81,25,56,0.367294332717254,0.4946526519201755,,
13,4.220847,0.314917,0.458824,0.99828,0.187845,14.063482,362,114,85,39,46,0.37565027718245203,0.46592201954080886,,
14,4.284046,0.329377,0.338983,0.998136,0.21365,14.042709,337,111,59,20,39,0.37451471393879476,0.5453062866642256,,
15,4.234961,0.385075,0.41573,0.998304,0.229851,13.950707,335,129,89,37,52,0.3694854124185591,0.48364972756465147,,
16,4.565514,0.323684,0.419048,0.998173,0.163158,14.536987,380,123,105,44,61,0.4015346213474893,0.8988609683596434,,
17,4.210278,0.407975,0.383562,0.998316,0.269939,13.995231,326,133,73,28,45,0.3719193355526942,0.45264511763125126,,
18,4.355628,0.31016,0.486842,0.998221,0.205882,14.252009,374,116,76,37,39,0.3859561844200733,0.6352208335902993,,
19,4.239031,0.334262,0.357143,0.998213,0.183844,13.653664,359,120,84,30,54,0.35324749459887256,0.4887625234422699,,
20,4.189378,0.342029,0.5,0.998287,0.257971,14.152642,345,118,58,29,29,0.3805242816243339,0.42639259982259164,,
21,4.096298,0.344023,0.288889,0.998299,0.157434,14.277059,343,118,90,26,64,0.3873255593594725,0.3094747303039916,,
22,4.068126,0.309249,0.389831,0.998332,0.205202,13.393204,346,107,59,23,36,0.3390093513388235,0.27408789459930233,,
23,4.335093,0.344023,0.35443,0.998149,0.195335,13.684668,343,118,79,28,51,0.3549422943354999,0.6094266406233493,,
24,4.137974,0.356287,0.363636,0.998392,0.209581,13.947633,334,119,77,28,49,0.36931736312086344,0.36182406626130126,,
25,4.228894,0.313218,0.540984,0.998328,0.232759,13.775299,348,109,61,33,28,0.35989667780895535,0.4760292864514583,,
26,4.307674,0.36036,0.462687,0.998249,0.252252,14.010363,333,120,67,31,36,0.37274650996562037,0.5749850318452062,,
27,4.274462,0.340058,0.40625,0.998237,0.230548,13.985028,347,118,64,26,38,0.3713615812437585,0.5332672604639102,,
28,4.428001,0.342857,0.376471,0.998154,0.191429,14.136693,350,120,85,32,53,0.3796524161991979,0.726128935310179,,
29,4.291995,0.356037,0.408602,0.998221,0.185759,14.191483,323,115,93,38,55,0.3826475218675328,0.5552910550851774,,
