ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,6.252156,0.303965,0.413333,0.996894,0.110132,15.972688,227,69,75,31,44,0.4243175499397387,0.4260000956756901,,
1,5.991531,0.325203,0.458333,0.997039,0.166667,15.583839,246,80,72,33,39,0.40370763934574827,0.10366933706567566,,
2,6.124094,0.299595,0.458333,0.996798,0.1417,15.837536,247,74,72,33,39,0.41715419831786454,0.2676175756559884,,
3,6.551676,0.276119,0.371429,0.996603,0.11194,16.611018,268,74,70,26,44,0.45815056884365546,0.7964347437088363,,
4,6.285842,0.291667,0.470588,0.996908,0.141667,16.453663,240,70,68,32,36,0.4498103706514886,0.46766155456253466,,
5,6.167099,0.28626,0.403846,0.996932,0.167939,16.107985,262,75,52,21,31,0.4314886260349602,0.3208041556386109,,
6,6.308559,0.28626,0.342857,0.99681,0.110687,16.367589,262,75,70,24,46,0.44524825026489856,0.4957574894303608,,
7,6.245736,0.3375,0.454545,0.996992,0.1875,15.667101,240,81,66,30,36,0.4081207075473307,0.41805978638049973,,
8,6.526577,0.265683,0.326531,0.996729,0.143911,16.242059,271,72,49,16,33,0.43859485060366177,0.765393235514331,,
9,6.330564,0.34,0.347222,0.996864,0.152,16.301236,250,85,72,25,47,0.4417313756547741,0.5229718058209983,,
10,6.042214,0.289157,0.482143,0.996957,0.172691,15.329015,249,72,56,27,29,0.39020137340224553,0.16635178384927504,,
11,6.18283,0.297071,0.52459,0.996887,0.175732,16.275673,239,71,61,32,29,0.44037651157227464,0.3402602271790769,,
12,6.290464,0.292,0.365385,0.996785,0.16,15.758046,250,73,52,19,33,0.4129410062883089,0.4733783051043584,,
13,6.073542,0.29249,0.40625,0.997108,0.142292,16.363844,253,74,64,26,38,0.4450497413549085,0.20509631622527008,,
14,6.313613,0.284644,0.375,0.996827,0.116105,15.880392,267,76,72,27,45,0.41942564620735334,0.5020080479888698,,
15,6.116877,0.277551,0.585366,0.997014,0.208163,15.935166,245,68,41,24,17,0.4336803659746949,0.25869175703378244,,
16,6.105738,0.315353,0.457627,0.996966,0.182573,15.589199,241,76,59,27,32,0.41570360144476043,0.24491615569923267,,
17,6.278375,0.30837,0.433333,0.996672,0.15859,15.470509,227,70,60,26,34,0.4095363495435822,0.4584273175916868,,
18,6.342119,0.247934,0.479167,0.996793,0.144628,16.907701,242,60,48,23,25,0.4842141157437814,0.5372627564706927,,
19,6.120484,0.259109,0.584906,0.996834,0.17004,15.932134,247,64,53,31,22,0.43352280926745007,0.2631531569703211,,
20,6.153071,0.311284,0.346667,0.996939,0.120623,16.181057,257,80,75,26,49,0.44645706961606935,0.3034550261475448,,
21,6.422203,0.253731,0.489796,0.996825,0.160448,17.202983,268,68,49,24,25,0.49955721692416355,0.6363079221191739,,
22,6.460529,0.311787,0.358025,0.996772,0.114068,16.249747,263,82,81,29,52,0.45002624953250886,0.6837079634982683,,
23,6.044363,0.286822,0.478873,0.996842,0.143411,15.54985,258,74,71,34,37,0.413659006194523,0.16900893136872977,,
24,6.261666,0.305344,0.462687,0.996886,0.167939,16.180556,262,80,67,31,36,0.4464310335992484,0.4377616253855667,,
25,5.868625,0.289256,0.3625,0.99699,0.078512,15.634474,242,70,80,29,51,0.41805615631495274,0.0,,
26,5.932319,0.305344,0.5,0.997115,0.164122,15.859586,262,80,74,37,37,0.42975314578074647,0.07514220734004554,,
27,6.286012,0.289575,0.4,0.996761,0.104247,16.406161,259,75,80,32,48,0.45815366965573356,0.492407300772831,,
28,6.409505,0.278431,0.326923,0.996881,0.141176,16.607071,255,71,52,17,35,0.46859309305066527,0.6380962144781304,,
29,6.232664,0.273469,0.456522,0.996988,0.171429,16.145788,245,67,46,21,25,0.4446244253426278,0.42947068871380906,,
