ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,6.180308,0.4,0.578947,0.996763,0.32,15.998037,100,40,19,11,8,0.4139154748843767,0.13951270437022398,,
1,6.381348,0.42268,0.7,0.996715,0.391753,15.389932,97,41,10,7,3,0.37737856620613464,0.4622824424508808,,
2,6.079882,0.510417,0.5,0.996887,0.322917,15.339925,96,49,36,18,18,0.3954252966669711,0.0,,
3,6.291799,0.515464,0.608696,0.996843,0.42268,15.619449,97,50,23,14,9,0.41165487069188467,0.33299896308533034,,
4,6.166189,0.480392,0.478261,0.997051,0.362745,16.053912,102,49,23,11,12,0.4368804924002734,0.13561970661527922,,
5,6.284623,0.432432,0.571429,0.996661,0.324324,16.051309,111,48,28,16,12,0.43672932052217195,0.3217237601307421,,
6,6.28673,0.412844,0.555556,0.996815,0.302752,16.078172,109,45,27,15,12,0.4313680346108887,0.325034052627783,,
7,6.303048,0.363636,0.571429,0.996913,0.309091,16.671433,110,40,14,8,6,0.4652697644564168,0.350675358170014,,
8,6.364849,0.443299,0.625,0.996933,0.412371,15.733599,97,43,8,5,3,0.41167751865105184,0.44778708721692106,,
9,6.511379,0.435644,0.526316,0.996775,0.346535,16.412057,101,44,19,10,9,0.45044781491922,0.6780396585114722,,
10,6.256087,0.4375,0.571429,0.996775,0.34375,16.162987,96,42,21,12,9,0.4362147965722735,0.2768821501052196,,
11,6.249479,0.419048,0.722222,0.996918,0.371429,15.707116,105,44,18,13,5,0.41016418360123025,0.2664993922647845,,
12,6.415362,0.434343,0.647059,0.996748,0.373737,16.125032,99,43,17,11,6,0.4340458313102316,0.5271614852948926,,
13,6.158692,0.429907,0.619048,0.996974,0.35514,15.570451,107,46,21,13,8,0.40235451228570923,0.12383948242869826,,
14,6.393898,0.480769,0.382353,0.99684,0.278846,16.192884,104,50,34,13,21,0.42769681006704,0.4934340336223829,,
15,5.939746,0.458333,0.571429,0.997104,0.364583,15.004068,96,44,21,12,9,0.3712826837630516,0.0,,
16,6.187647,0.431373,0.56,0.997092,0.323529,16.968788,102,44,25,14,11,0.47922862351931267,0.3192447533685441,,
17,6.361727,0.429907,0.481481,0.996791,0.299065,16.011601,107,46,27,13,14,0.4266387073099093,0.5434220863536944,,
18,6.495945,0.441176,0.411765,0.996796,0.343137,16.374565,102,45,17,7,10,0.4465807494994516,0.7162665413020838,,
19,6.218165,0.434343,0.727273,0.997107,0.40404,16.557906,99,43,11,8,3,0.456653906306627,0.3585447655457165,,
20,6.33253,0.388889,0.571429,0.996802,0.333333,15.648567,108,42,14,8,6,0.4066928276725407,0.5058225066188488,,
21,6.460195,0.397849,0.6,0.996765,0.354839,15.9989,93,37,10,6,4,0.42594087915753714,0.6702290903664616,,
22,6.281362,0.505882,0.636364,0.996957,0.458824,15.768612,85,43,11,7,4,0.4132883957862405,0.43992887711889667,,
23,6.410501,0.50495,0.423077,0.996839,0.356436,16.034729,101,51,26,11,15,0.4279094332852031,0.6062324548473503,,
24,6.244275,0.526882,0.909091,0.997033,0.516129,15.329506,93,49,11,10,1,0.38916296182880744,0.39216850931425196,,
25,6.154317,0.56383,0.6,0.997128,0.478723,15.595196,94,53,20,12,8,0.40376054795956895,0.27632227640370394,,
26,6.314395,0.415842,0.478261,0.996851,0.29703,15.636369,101,42,23,11,12,0.4060226592622504,0.4824691813642969,,
27,6.354916,0.466667,0.45,0.99682,0.361905,15.811279,105,49,20,9,11,0.4156325913802012,0.5346515395197136,,
28,6.327326,0.49505,0.52381,0.996917,0.39604,16.286185,101,50,21,11,10,0.4417249426932066,0.4991208053788252,,
29,6.396788,0.515464,0.6875,0.99682,0.463918,15.716727,97,50,16,11,5,0.4104377182919391,0.588574236332925,,
