ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,6.316411,0.240541,0.376963,0.996783,0.07973,16.384049,740,178,191,72,119,0.42889139433743906,0.528269643236748,,
1,6.031223,0.24533,0.455814,0.996909,0.099626,15.68448,803,197,215,98,117,0.39477735520782253,0.19182252593387597,,
2,6.213184,0.280313,0.368627,0.996872,0.070404,16.298117,767,215,255,94,161,0.42470099422225477,0.4064885641630422,,
3,6.29508,0.241558,0.403756,0.996682,0.076623,16.010655,770,186,213,86,127,0.4106830928993466,0.5031049496917588,,
4,6.281394,0.287966,0.361991,0.996821,0.08596,15.672629,698,201,221,80,141,0.39419944536361823,0.4869585926451537,,
5,5.959339,0.247368,0.441026,0.99702,0.103947,15.533105,760,188,195,86,109,0.38739564491768674,0.10701862289804456,,
6,6.164447,0.260573,0.368984,0.996906,0.099591,15.547425,733,191,187,69,118,0.3880939117395023,0.348992525100877,,
7,6.247483,0.26178,0.42439,0.996796,0.10733,16.06227,764,200,205,87,118,0.4132000647856249,0.44695322425801465,,
8,6.149438,0.248649,0.412088,0.996893,0.104054,16.175553,740,184,182,75,107,0.4187242495901306,0.33128580372403454,,
9,6.143062,0.266225,0.390351,0.996811,0.082119,15.895543,755,201,228,89,139,0.4050696834694171,0.32376338238997265,,
10,6.057042,0.261164,0.436842,0.996961,0.116373,15.396937,739,193,190,83,107,0.3807554611099661,0.22228258408605583,,
11,6.122471,0.251323,0.400901,0.996859,0.075397,16.019143,756,190,222,89,133,0.4110969919462155,0.29947106112761973,,
12,6.212299,0.246851,0.375661,0.996922,0.098237,15.956927,794,196,189,71,118,0.40806304132547916,0.40544475932250895,,
13,6.097669,0.260582,0.443925,0.996844,0.103175,15.789703,756,197,214,95,119,0.39990845579798445,0.27021161149566186,,
14,6.236095,0.250328,0.41206,0.996829,0.096986,15.586858,763,191,199,82,117,0.39001685434099226,0.4335179641001854,,
15,6.062761,0.245752,0.452128,0.996895,0.111111,15.632999,765,188,188,85,103,0.3922669065361437,0.2290291393180993,,
16,6.146103,0.256637,0.410377,0.996867,0.098609,15.628894,791,203,212,87,125,0.39206670085961315,0.3273512786853005,,
17,6.07681,0.268126,0.39801,0.997012,0.102599,15.654947,731,196,201,80,121,0.39333717014041963,0.24560369728706732,,
18,6.208484,0.270806,0.364865,0.99685,0.084544,16.220097,757,205,222,81,141,0.4208963720318073,0.4009441243062518,,
19,6.103863,0.27248,0.388393,0.996889,0.085831,15.786476,734,200,224,87,137,0.39975109857037644,0.27751932614629893,,
20,6.03349,0.236074,0.497409,0.996891,0.107427,15.932712,754,178,193,96,97,0.40688224628781033,0.19449768352020086,,
21,6.12587,0.245924,0.395,0.996896,0.081522,16.014584,736,181,200,79,121,0.410874674094717,0.30348081024405055,,
22,5.968603,0.258191,0.449074,0.996959,0.102228,15.482827,763,197,216,97,119,0.3849438440605276,0.11794780974785125,,
23,6.148684,0.251366,0.441989,0.99686,0.113388,15.634196,732,184,181,80,101,0.4256246593173196,0.3303955094842577,,
24,6.100924,0.262735,0.416667,0.996928,0.103217,16.07578,746,196,204,85,119,0.44597824033990174,0.2740517251364418,,
25,6.275383,0.283044,0.393701,0.996738,0.077437,15.770437,749,212,254,100,154,0.43190429682675946,0.47986711227582896,,
26,6.043272,0.266312,0.415254,0.996904,0.082557,15.725079,751,200,236,98,138,0.42981363463658984,0.20603748159876353,,
27,5.978882,0.246011,0.422222,0.996965,0.107713,15.422758,752,185,180,76,104,0.41587900942971695,0.13007363638889172,,
28,6.331003,0.248596,0.413265,0.996661,0.087079,16.057891,712,177,196,81,115,0.4451536940854894,0.5454843064289823,,
29,6.195293,0.276368,0.401606,0.99682,0.077437,15.975629,749,207,249,100,149,0.4413620498863838,0.3853827116281263,,
