ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,5.695658,0.400504,0.438272,0.991584,0.171285,19.097534,397,159,162,71,91,0.35283158064521086,0.7523258652245047,,
1,5.399287,0.415648,0.359116,0.992814,0.132029,17.642324,409,170,181,65,116,0.3103774956596905,0.4936733740215767,,
2,5.595527,0.408759,0.448864,0.99141,0.172749,19.943478,411,168,176,79,97,0.37033005380346645,0.6649385877165906,,
3,5.532936,0.431078,0.431579,0.992629,0.160401,18.725376,399,172,190,82,108,0.33546928889487015,0.6103132730129754,,
4,5.481344,0.395238,0.455621,0.992622,0.17619,19.655181,420,166,169,77,92,0.36207930983467307,0.5652877098884512,,
5,5.426186,0.471939,0.410112,0.991918,0.204082,18.881844,392,185,178,73,105,0.3399472274837056,0.5171491660444184,,
6,5.467556,0.366265,0.517241,0.992366,0.231325,19.096595,415,152,116,60,56,0.3460931707226201,0.5532540422313991,,
7,5.473039,0.409326,0.45977,0.991618,0.165803,18.740149,386,158,174,80,94,0.33589207728767895,0.5580392577759329,,
8,5.452185,0.411192,0.454023,0.991988,0.180049,18.502048,411,169,174,79,95,0.32907788150218126,0.5398395390862121,,
9,5.423972,0.454321,0.373786,0.991921,0.135802,18.964591,405,184,206,77,129,0.34231535173845584,0.5152174958530835,,
10,5.358619,0.470109,0.503448,0.992657,0.274457,18.697136,368,173,145,73,72,0.3346610949799825,0.45818110113771804,,
11,5.427406,0.44557,0.474286,0.992148,0.212658,18.204903,395,176,175,83,92,0.3205739116039467,0.5182137582201721,,
12,5.39465,0.41,0.393617,0.992803,0.125,18.296214,400,164,188,74,114,0.32318714507735574,0.48962657386870234,,
13,5.446041,0.433673,0.416667,0.992761,0.165816,18.254725,392,170,180,75,105,0.3219997836164286,0.5344772284712255,,
14,5.241029,0.432692,0.368132,0.992995,0.15625,18.453955,416,180,182,67,115,0.3277015277557336,0.35555707092878813,,
15,5.261409,0.420513,0.479167,0.99299,0.228205,17.986663,390,164,144,69,75,0.31432814077397114,0.37334293299246557,,
16,5.431306,0.373171,0.377143,0.993077,0.107317,18.234408,410,153,175,66,109,0.32141833871642633,0.5216175909209594,,
17,5.59657,0.421687,0.448864,0.99182,0.187952,18.639722,415,175,176,79,97,0.3330179576718243,0.6658486677093239,,
18,5.454806,0.43128,0.412621,0.992105,0.14455,18.038362,422,182,206,85,121,0.3158077151310009,0.542126481303048,,
19,5.78845,0.46384,0.42437,0.991554,0.122195,18.99171,401,186,238,101,137,0.3430914859599742,0.8333090211912277,,
20,5.334417,0.447028,0.427746,0.992399,0.191214,18.073473,387,173,173,74,99,0.3168125433850221,0.4370597283421294,,
21,5.409749,0.421308,0.422857,0.992492,0.176755,18.809843,413,174,175,74,101,0.3378866488169754,0.5028045378232324,,
22,5.386764,0.434447,0.379518,0.99187,0.169666,18.3336,389,169,166,63,103,0.3242570874712306,0.4827444021777369,,
23,5.317823,0.388601,0.375,0.992336,0.11658,18.356383,386,150,168,63,105,0.324909127465527,0.4225770232463245,,
24,5.415946,0.446809,0.431694,0.991706,0.200946,19.586612,423,189,183,79,104,0.36011693687305535,0.508212417301172,,
25,5.544993,0.416465,0.39011,0.992332,0.1477,18.472679,413,172,182,71,111,0.32823737725207325,0.6208358341179551,,
26,5.255403,0.395062,0.425532,0.992838,0.195062,18.31173,405,160,141,60,81,0.3236312073306433,0.3681016530753217,,
27,5.508339,0.42602,0.387435,0.992219,0.127551,18.418464,392,167,191,74,117,0.3266858123106933,0.5888469774763678,,
28,5.460343,0.396552,0.387755,0.991859,0.174877,18.304213,406,161,147,57,90,0.32341605669395174,0.546959223420243,,
29,5.581223,0.415842,0.376543,0.992479,0.165842,18.103845,404,168,162,61,101,0.3176817547391687,0.652455464171179,,
