ep,avg_latency_ms,place_rate,fo_hit_rate,rel_pred_avg,emp_avail,avg_cost_total,attempted,placed,fo_cnt,fo_hit,fo_miss,cost_norm,lat_norm,topo_size,sfc_len_group
0,5.479044,0.405325,0.364807,0.992284,0.113412,18.60427,1014,411,466,170,296,0.34701759300070245,0.5632803751570545,,
1,5.514086,0.385686,0.396304,0.992523,0.093439,18.471697,1006,388,487,193,294,0.343308770044172,0.5938623561494077,,
2,5.415332,0.376585,0.380631,0.992519,0.108293,18.476723,1025,386,444,169,275,0.3434493948513354,0.5076763368013889,,
3,5.455254,0.373267,0.363426,0.992187,0.10099,18.383516,1010,377,432,157,275,0.34084184564662334,0.5425176751739129,,
4,5.328397,0.370117,0.372881,0.993229,0.117188,17.93773,1024,379,413,154,259,0.3283706882376649,0.43180547663993507,,
5,5.477701,0.377149,0.384259,0.993144,0.10819,18.127686,989,373,432,166,266,0.333684838347955,0.5621078022150003,,
6,5.584415,0.380905,0.397778,0.992449,0.108543,18.63129,995,379,450,179,271,0.3477734898526141,0.6552405859895596,,
7,5.565553,0.376365,0.378556,0.992245,0.09434,18.320127,1007,379,457,173,284,0.3390685028988076,0.6387790185728822,,
8,5.559758,0.4,0.363107,0.992352,0.076847,18.649049,1015,406,515,187,328,0.34827030461239616,0.63372153554685,,
9,5.421717,0.38745,0.383562,0.992603,0.118526,18.291008,1004,389,438,168,270,0.33825388608736456,0.5132489869098046,,
10,5.64666,0.380716,0.400853,0.992407,0.101392,18.637361,1006,383,469,188,281,0.34794332612378626,0.7095639782414302,,
11,5.51496,0.356859,0.419512,0.991912,0.120278,18.794311,1006,359,410,172,238,0.3523341187605241,0.5946254948947745,,
12,5.455617,0.391524,0.424658,0.992599,0.137235,18.395239,991,388,438,186,252,0.34116982445480265,0.5428349055751844,,
13,5.606234,0.384917,0.393939,0.991681,0.110676,18.808932,1021,393,462,182,280,0.3527431604318138,0.6742826825297791,,
14,5.455254,0.367953,0.4275,0.992098,0.141444,18.47787,1011,372,400,171,229,0.3434814582961319,0.5425177647238657,,
15,5.519299,0.399598,0.376,0.992733,0.086345,18.26205,996,398,500,188,312,0.3374437524549658,0.5984115957404318,,
16,5.58641,0.361531,0.389262,0.991938,0.086606,18.457677,993,359,447,174,273,0.34291655121390324,0.6569821850622638,,
17,5.504796,0.368524,0.403302,0.992461,0.121212,18.380003,1023,377,424,171,253,0.3407435709183436,0.5857550388245911,,
18,5.496201,0.395934,0.355731,0.991967,0.080348,18.583678,1033,409,506,180,326,0.34644152582733034,0.5782536566454223,,
19,5.504696,0.422131,0.371991,0.992656,0.128074,18.053494,976,412,457,170,287,0.33160926258280843,0.5856677755563326,,
20,5.435695,0.385932,0.403326,0.992808,0.113118,17.732421,1052,406,481,194,287,0.3226270415959186,0.5254481952647311,,
21,5.600824,0.387379,0.401747,0.991767,0.121359,18.607385,1030,399,458,184,274,0.34710474270015035,0.6695611272046543,,
22,5.655413,0.406593,0.402672,0.991942,0.093906,18.706815,1001,407,524,211,313,0.34988635150147257,0.7172028379930352,,
23,5.470099,0.40625,0.379828,0.992228,0.114919,18.481161,992,403,466,177,289,0.34357354757822084,0.5554737171646359,,
24,5.589318,0.375872,0.380734,0.992426,0.10668,18.140412,1003,377,436,166,270,0.33404086875866806,0.6595195398012804,,
25,5.478778,0.389121,0.381995,0.992406,0.123431,18.490591,956,372,411,157,254,0.3438373418144246,0.563047699123037,,
26,5.462248,0.387129,0.40133,0.992153,0.119802,18.661464,1010,391,451,181,270,0.3486176220399688,0.548621426024313,,
27,5.606308,0.437247,0.401079,0.99171,0.100202,19.331063,988,432,556,223,333,0.3673501084421882,0.6743477104516342,,
28,5.535137,0.409321,0.404564,0.992317,0.118541,19.106834,987,404,482,195,287,0.3610771471452262,0.6122343889206591,,
29,5.403925,0.40927,0.396226,0.992511,0.125247,18.289971,1014,415,477,189,288,0.3382248723795037,0.4977211166693793,,
